document_id,case_id,document_type,language,text_hash,raw_text_ref,source_id,created_at,synthetic_demo_record
DOC_FIR_0011,11,FIRST_INFORMATION_REPORT,English,32178f1b5e70dbac,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0011 | Station: Worli Police Station | Date: 2025-01-18
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-18 at approximately 04:29 hours near Malad Link Road Sector-53, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Indrajit Luthra (Alias: I. Luthra, Phone: Phone On Record)

- Kiaan Sandhu (Alias: K. Sandhu, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Identify Prominent Local Trader

2. Thereafter, Send Covert Intimidation Message

3. Thereafter, Demand Recurring Protection Money

4. Thereafter, Specify Hawala Or Cash Drop

5. Thereafter, Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000011,2025-01-18T04:29:59,True
DOC_FIR_0012,12,FIRST_INFORMATION_REPORT,English,dd3eaae84152bd74,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0012 | Station: Borivali Police Station | Date: 2025-01-18
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-01-18 at approximately 05:45 hours near Lower Parel Business Park Sector-30, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Pahal Buch (Alias: P. Buch, Phone: Phone On Record)

- Adya Lad (Alias: A. Lad, Phone: Phone On Record)

- Hritik Bahl (Alias: H. Bahl, Phone: Phone On Record)

- Amara Karnik (Alias: A. Karnik, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Procure Contraband Consignment

2. Upon further inquiry into the sequence of events, it transpired that Conceal In Commercial Cargo

3. Upon further inquiry into the sequence of events, it transpired that Transport Via Interstate Transport

4. Upon further inquiry into the sequence of events, it transpired that Drop At Designated Transit Point

5. Upon further inquiry into the sequence of events, it transpired that Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000012,2025-01-18T05:45:01,True
DOC_FIR_0013,13,FIRST_INFORMATION_REPORT,English,aaebc2aca8072d4c,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0013 | Station: Colaba Police Station | Date: 2025-01-18
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-18 at approximately 20:05 hours near Lower Parel Business Park Sector-90, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Nathaniel Venkataraman (Alias: N. Venkataraman, Phone: Phone On Record)

- Gauri Tata (Alias: G. Tata, Phone: Phone On Record)

- Devika Dugar (Alias: D. Dugar, Phone: Phone On Record)

- Sarthak Sagar (Alias: S. Sagar, Phone: Phone On Record)

- Zehaan Pradhan (Alias: Z. Pradhan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Observe Target Vehicle

2. Thereafter, Approach With Master Key Or Device

3. Thereafter, Disable Security Tracker

4. Thereafter, Steal And Drive Away

5. Thereafter, Replace Plate Number

6. Thereafter, Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Bajaj Pulsar)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000013,2025-01-18T20:05:05,True
DOC_FIR_0014,14,FIRST_INFORMATION_REPORT,English,3a2a49ed429f782f,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0014 | Station: Worli Police Station | Date: 2025-01-18
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-01-18 at approximately 21:15 hours near Dharavi Commercial Complex Sector-81, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Aarush Sinha (Alias: A. Sinha, Phone: Phone On Record)

- Elijah Johal (Alias: E. Johal, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Inspect Unattended Kiosk

2. Upon further inquiry into the sequence of events, it transpired that Attach Skimmer Overlay

3. Upon further inquiry into the sequence of events, it transpired that Install Pinhole Camera

4. Upon further inquiry into the sequence of events, it transpired that Harvest Magnetic Stripe Data

5. Upon further inquiry into the sequence of events, it transpired that Encode Cloned Cards

6. Upon further inquiry into the sequence of events, it transpired that Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000014,2025-01-18T21:15:50,True
DOC_FIR_0015,15,FIRST_INFORMATION_REPORT,English,01158e11f534a8e4,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0015 | Station: Dharavi Police Station | Date: 2025-01-20
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-20 at approximately 20:29 hours near Sion Circle Sector-99, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Nikita Devi (Alias: N. Devi, Phone: Phone On Record)

- Chavvi Sandal (Alias: C. Sandal, Phone: Phone On Record)

- Kamala Sarma (Alias: K. Sarma, Phone: Phone On Record)

- Ikshita Kapoor (Alias: I. Kapoor, Phone: Phone On Record)

- Faris Natarajan (Alias: F. Natarajan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Survey Pedestrian Victim

2. Thereafter, Approach On Unidentified Motorcycle

3. Thereafter, Pillion Rider Snatches Valuable

4. Thereafter, Accelerate Through Narrow By-Lanes

5. Thereafter, Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000015,2025-01-20T20:29:52,True
DOC_FIR_0016,16,FIRST_INFORMATION_REPORT,English,86d5cbc95738aec9,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0016 | Station: Juhu Police Station | Date: 2025-01-21
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-21 at approximately 13:05 hours near Sewri Timber Market Sector-36, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Dhriti Gupta (Alias: D. Gupta, Phone: Phone On Record)

- Azad Thaman (Alias: A. Thaman, Phone: Phone On Record)

- Max Bajaj (Alias: M. Bajaj, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Hyundai Creta)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000016,2025-01-21T13:05:27,True
DOC_FIR_0017,17,FIRST_INFORMATION_REPORT,English,ed9c9b0cc0a796cf,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0017 | Station: Worli Police Station | Date: 2025-01-23
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-23 at approximately 22:58 hours near Lower Parel Business Park Sector-130, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Bhavika Bahri (Alias: B. Bahri, Phone: Phone On Record)

- Hemangini Sachdev (Alias: H. Sachdev, Phone: Phone On Record)

- Harshil Oza (Alias: H. Oza, Phone: Phone On Record)

- Ishaan Bhatt (Alias: I. Bhatt, Phone: Phone On Record)

- Odika Bhagat (Alias: O. Bhagat, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Identify Prominent Local Trader

2. Thereafter, Send Covert Intimidation Message

3. Thereafter, Demand Recurring Protection Money

4. Thereafter, Specify Hawala Or Cash Drop

5. Thereafter, Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000017,2025-01-23T22:58:39,True
DOC_FIR_0018,18,FIRST_INFORMATION_REPORT,English,d34a6a6f89322098,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0018 | Station: Juhu Police Station | Date: 2025-01-27
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-01-27 at approximately 15:40 hours near Dadar TT Circle Sector-8, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Girik Vaidya (Alias: G. Vaidya, Phone: Phone On Record)

- Osha Prashad (Alias: O. Prashad, Phone: Phone On Record)

- Ekalinga Sibal (Alias: E. Sibal, Phone: Phone On Record)

- Janya Sibal (Alias: J. Sibal, Phone: Phone On Record)

- Aditya Bala (Alias: A. Bala, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Procure Contraband Consignment

2. The victim narrated that suddenly Conceal In Commercial Cargo

3. The victim narrated that suddenly Transport Via Interstate Transport

4. The victim narrated that suddenly Drop At Designated Transit Point

5. The victim narrated that suddenly Handoff To Local Distributor


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000018,2025-01-27T15:40:36,True
DOC_FIR_0019,19,FIRST_INFORMATION_REPORT,English,279a1c692c222fcf,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0019 | Station: Colaba Police Station | Date: 2025-01-27
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-01-27 at approximately 23:57 hours near Ghatkopar Central Mall Sector-191, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Saanvi Karan (Alias: S. Karan, Phone: Phone On Record)

- Omaja Padmanabhan (Alias: O. Padmanabhan, Phone: Phone On Record)

- Faraj Dora (Alias: F. Dora, Phone: Phone On Record)

- Bishakha Seshadri (Alias: B. Seshadri, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Observe Target Vehicle

2. The victim narrated that suddenly Approach With Master Key Or Device

3. The victim narrated that suddenly Disable Security Tracker

4. The victim narrated that suddenly Steal And Drive Away

5. The victim narrated that suddenly Replace Plate Number

6. The victim narrated that suddenly Transport To Outstation Warehouse


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000019,2025-01-27T23:57:55,True
DOC_FIR_0020,20,FIRST_INFORMATION_REPORT,English,9506a5419b9dcc5b,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0020 | Station: Malad Police Station | Date: 2025-01-28
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-28 at approximately 05:16 hours near Sion Circle Sector-199, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Vinaya Ramanathan (Alias: V. Ramanathan, Phone: Phone On Record)

- Liam Menon (Alias: L. Menon, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Inspect Unattended Kiosk

2. Thereafter, Attach Skimmer Overlay

3. Thereafter, Install Pinhole Camera

4. Thereafter, Harvest Magnetic Stripe Data

5. Thereafter, Encode Cloned Cards

6. Thereafter, Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Hyundai Creta)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000020,2025-01-28T05:16:04,True
DOC_FIR_0021,21,FIRST_INFORMATION_REPORT,English,05c836fcee0e93a9,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0021 | Station: Bandra Police Station | Date: 2025-01-28
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-01-28 at approximately 17:07 hours near Worli Sea Face Sector-189, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Warhi Gulati (Alias: W. Gulati, Phone: Phone On Record)

- Osha Shan (Alias: O. Shan, Phone: Phone On Record)

- Ekavir Jaggi (Alias: E. Jaggi, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Survey Pedestrian Victim

2. The victim narrated that suddenly Approach On Unidentified Motorcycle

3. The victim narrated that suddenly Pillion Rider Snatches Valuable

4. The victim narrated that suddenly Accelerate Through Narrow By-Lanes

5. The victim narrated that suddenly Deliver Loot To Fencer


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000021,2025-01-28T17:07:01,True
DOC_FIR_0022,22,FIRST_INFORMATION_REPORT,English,5d0b85d1ce07f814,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0022 | Station: Byculla Police Station | Date: 2025-01-30
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-01-30 at approximately 19:36 hours near Colaba Causeway Sector-222, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Hardik Sharaf (Alias: H. Sharaf, Phone: Phone On Record)

- Ethan Dass (Alias: E. Dass, Phone: Phone On Record)

- Parth Brar (Alias: P. Brar, Phone: Phone On Record)

- Wridesh Kar (Alias: W. Kar, Phone: Phone On Record)

- Gabriel Chaudhry (Alias: G. Chaudhry, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Spoof Official Bank Helpline

2. The victim narrated that suddenly Contact Target Victim

3. The victim narrated that suddenly Induce Panic Regarding Account Block

4. The victim narrated that suddenly Extract Otp And Credentials

5. The victim narrated that suddenly Initiate Unauthorized Fund Transfer

6. The victim narrated that suddenly Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000022,2025-01-30T19:36:15,True
DOC_FIR_0023,23,FIRST_INFORMATION_REPORT,English,62c3287e667c332f,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0023 | Station: Juhu Police Station | Date: 2025-01-30
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2025-01-30 at approximately 23:57 hours near Colaba Causeway Sector-162, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Zansi Rama (Alias: Z. Rama, Phone: Phone On Record)

- Farhan Murthy (Alias: F. Murthy, Phone: Phone On Record)

- Benjamin Upadhyay (Alias: B. Upadhyay, Phone: Phone On Record)

- Irya Kar (Alias: I. Kar, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Identify Prominent Local Trader

2. The victim narrated that suddenly Send Covert Intimidation Message

3. The victim narrated that suddenly Demand Recurring Protection Money

4. The victim narrated that suddenly Specify Hawala Or Cash Drop

5. The victim narrated that suddenly Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( TVS Jupiter)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000023,2025-01-30T23:57:03,True
DOC_FIR_0024,24,FIRST_INFORMATION_REPORT,English,23af519a1b4f905f,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0024 | Station: Chembur Police Station | Date: 2025-01-31
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-01-31 at approximately 14:19 hours near Navi Mumbai Vashi Sector 17 Sector-138, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Vanya Zachariah (Alias: V. Zachariah, Phone: Phone On Record)

- Keya Seth (Alias: K. Seth, Phone: Phone On Record)

- Yasti Dubey (Alias: Y. Dubey, Phone: Phone On Record)

- Fitan Soni (Alias: F. Soni, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Procure Contraband Consignment

2. Thereafter, Conceal In Commercial Cargo

3. Thereafter, Transport Via Interstate Transport

4. Thereafter, Drop At Designated Transit Point

5. Thereafter, Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000024,2025-01-31T14:19:03,True
DOC_FIR_0025,25,FIRST_INFORMATION_REPORT,English,fb4024c081649e96,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0025 | Station: Byculla Police Station | Date: 2025-02-01
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-02-01 at approximately 09:00 hours near Ghatkopar Central Mall Sector-71, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Panini Goda (Alias: P. Goda, Phone: Phone On Record)

- Charan Saini (Alias: C. Saini, Phone: Phone On Record)

- Jagat Dhawan (Alias: J. Dhawan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Observe Target Vehicle

2. Thereafter, Approach With Master Key Or Device

3. Thereafter, Disable Security Tracker

4. Thereafter, Steal And Drive Away

5. Thereafter, Replace Plate Number

6. Thereafter, Transport To Outstation Warehouse


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000025,2025-02-01T09:00:11,True
DOC_FIR_0026,26,FIRST_INFORMATION_REPORT,English,d038dee60d631311,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0026 | Station: Andheri Police Station | Date: 2025-02-05
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-02-05 at approximately 16:22 hours near Navi Mumbai Vashi Sector 17 Sector-58, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Noah Tak (Alias: N. Tak, Phone: Phone On Record)

- Zaitra Som (Alias: Z. Som, Phone: Phone On Record)

- Ucchal Chaudhari (Alias: U. Chaudhari, Phone: Phone On Record)

- Indali Swaminathan (Alias: I. Swaminathan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Inspect Unattended Kiosk

2. Thereafter, Attach Skimmer Overlay

3. Thereafter, Install Pinhole Camera

4. Thereafter, Harvest Magnetic Stripe Data

5. Thereafter, Encode Cloned Cards

6. Thereafter, Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Honda City)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000026,2025-02-05T16:22:52,True
DOC_FIR_0027,27,FIRST_INFORMATION_REPORT,English,b775ddb29f4d7ab9,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0027 | Station: Kurla Police Station | Date: 2025-02-07
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-02-07 at approximately 08:28 hours near Bandra Kurla Complex Sector-204, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Bhavini Panchal (Alias: B. Panchal, Phone: Phone On Record)

- Harinakshi Bose (Alias: H. Bose, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Survey Pedestrian Victim

2. Thereafter, Approach On Unidentified Motorcycle

3. Thereafter, Pillion Rider Snatches Valuable

4. Thereafter, Accelerate Through Narrow By-Lanes

5. Thereafter, Deliver Loot To Fencer


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000027,2025-02-07T08:28:15,True
DOC_FIR_0028,28,FIRST_INFORMATION_REPORT,English,1a64a800988b92e8,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0028 | Station: Andheri Police Station | Date: 2025-02-08
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2025-02-08 at approximately 10:32 hours near Bandra Kurla Complex Sector-84, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Abha Biswas (Alias: A. Biswas, Phone: Phone On Record)

- Jasmit Comar (Alias: J. Comar, Phone: Phone On Record)

- Janani Gara (Alias: J. Gara, Phone: Phone On Record)

- Avni Shukla (Alias: A. Shukla, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Spoof Official Bank Helpline

2. Upon further inquiry into the sequence of events, it transpired that Contact Target Victim

3. Upon further inquiry into the sequence of events, it transpired that Induce Panic Regarding Account Block

4. Upon further inquiry into the sequence of events, it transpired that Extract Otp And Credentials

5. Upon further inquiry into the sequence of events, it transpired that Initiate Unauthorized Fund Transfer

6. Upon further inquiry into the sequence of events, it transpired that Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000028,2025-02-08T10:32:10,True
DOC_FIR_0029,29,FIRST_INFORMATION_REPORT,English,68dcc17b8f05e12d,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0029 | Station: Juhu Police Station | Date: 2025-02-09
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-02-09 at approximately 16:24 hours near Sewri Timber Market Sector-56, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Wazir Murthy (Alias: W. Murthy, Phone: Phone On Record)

- Sanaya Yohannan (Alias: S. Yohannan, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Identify Prominent Local Trader

2. Thereafter, Send Covert Intimidation Message

3. Thereafter, Demand Recurring Protection Money

4. Thereafter, Specify Hawala Or Cash Drop

5. Thereafter, Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000029,2025-02-09T16:24:14,True
DOC_FIR_0030,30,FIRST_INFORMATION_REPORT,English,ef02c381ef5747be,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0030 | Station: Juhu Police Station | Date: 2025-02-11
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2025-02-11 at approximately 04:45 hours near Dadar TT Circle Sector-148, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Bhavini Acharya (Alias: B. Acharya, Phone: Phone On Record)

- Wriddhish Dar (Alias: W. Dar, Phone: Phone On Record)

- Anay Jayaraman (Alias: A. Jayaraman, Phone: Phone On Record)

- Vincent Parekh (Alias: V. Parekh, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Procure Contraband Consignment

2. Thereafter, Conceal In Commercial Cargo

3. Thereafter, Transport Via Interstate Transport

4. Thereafter, Drop At Designated Transit Point

5. Thereafter, Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Honda City)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000030,2025-02-11T04:45:46,True
