phone_id,normalized_hash,owner_person_id,carrier,first_seen,last_seen,status,synthetic_demo_record
PHN_05142,fac2ef3119db722f,P_02206,Airtel,2024-01-01,2025-12-31,active,True
PHN_05143,e6bd386d371e15f4,P_01435,Vi,2024-01-01,2025-12-31,active,True
PHN_05144,1b42d7c28018b5c9,P_03707,Jio,2024-01-01,2025-12-31,active,True
PHN_05145,5fc9b7e6426de209,P_01789,Vi,2024-01-01,2025-12-31,active,True
PHN_05146,2d1b95e6b4ed60fe,P_04316,Jio,2024-01-01,2025-12-31,active,True
PHN_05147,4d8c924412a5ef90,P_04395,BSNL,2024-01-01,2025-12-31,active,True
PHN_05148,be50a1a58b936e74,P_02251,Airtel,2024-01-01,2025-12-31,active,True
PHN_05149,c0a83d666e8d2fc8,P_00413,BSNL,2024-01-01,2025-12-31,active,True
PHN_05150,03acd361c08e5379,P_00037,Airtel,2024-01-01,2025-12-31,active,True
PHN_05151,f4a70401c9e5f215,P_00017,BSNL,2024-01-01,2025-12-31,active,True
PHN_05152,9828646851765a0e,P_03994,BSNL,2024-01-01,2025-12-31,active,True
PHN_05153,e20ee9038776010b,P_03128,Vi,2024-01-01,2025-12-31,active,True
PHN_05154,39a1b8c9b65a8181,P_04256,BSNL,2024-01-01,2025-12-31,active,True
PHN_05155,163c47838e646887,P_03986,Vi,2024-01-01,2025-12-31,active,True
PHN_05156,0b64191eb0abd3c7,P_03833,Airtel,2024-01-01,2025-12-31,active,True
PHN_05157,7af83b6aa1da9c21,P_01906,Airtel,2024-01-01,2025-12-31,active,True
PHN_05158,e91467aba88ab03f,P_04205,BSNL,2024-01-01,2025-12-31,active,True
PHN_05159,a2552acd1bda6804,P_04832,Airtel,2024-01-01,2025-12-31,active,True
PHN_05160,237bd9fdd773fd7f,P_02069,Vi,2024-01-01,2025-12-31,active,True
PHN_05161,6cd35e794643e5c6,P_00459,BSNL,2024-01-01,2025-12-31,active,True
PHN_05162,2c369bb51bc33170,P_04868,BSNL,2024-01-01,2025-12-31,active,True
PHN_05163,aac3930de921a55b,P_03112,Airtel,2024-01-01,2025-12-31,active,True
PHN_05164,045091cb99e718b3,P_03796,Jio,2024-01-01,2025-12-31,active,True
PHN_05165,83a0ea658e2f4042,P_01257,BSNL,2024-01-01,2025-12-31,active,True
PHN_05166,fc64a73e5dadbec8,P_04962,BSNL,2024-01-01,2025-12-31,active,True
PHN_05167,e9df71d6b80f9dcc,P_01268,Jio,2024-01-01,2025-12-31,active,True
PHN_05168,7472147b84eaf21d,P_04706,Vi,2024-01-01,2025-12-31,active,True
PHN_05169,ba8655185bdb61ee,P_01297,Vi,2024-01-01,2025-12-31,active,True
PHN_05170,30f0d000da93a1ef,P_01089,Vi,2024-01-01,2025-12-31,active,True
PHN_05171,d90f815ba2e96400,P_03496,BSNL,2024-01-01,2025-12-31,active,True
PHN_05172,45c7538c20800908,P_02059,Airtel,2024-01-01,2025-12-31,active,True
PHN_05173,1ff919c9a55054f6,P_00446,BSNL,2024-01-01,2025-12-31,active,True
PHN_05174,a2c6e9a0eb45c9b7,P_00187,Jio,2024-01-01,2025-12-31,active,True
PHN_05175,fe74de5d79e0815d,P_03656,Vi,2024-01-01,2025-12-31,active,True
PHN_05176,a6f2f8d8ae497fd4,P_02728,BSNL,2024-01-01,2025-12-31,active,True
PHN_05177,fcdb6fcbf8c72811,P_03766,BSNL,2024-01-01,2025-12-31,active,True
PHN_05178,59d1f7ef387d8919,P_02078,Jio,2024-01-01,2025-12-31,active,True
PHN_05179,f644ab8002ce0af4,P_00354,BSNL,2024-01-01,2025-12-31,active,True
PHN_05180,bf21196374163463,P_02036,Vi,2024-01-01,2025-12-31,active,True
PHN_05181,6d784494887dc0fa,P_04955,Jio,2024-01-01,2025-12-31,active,True
PHN_05182,e986db6aff851755,P_04118,BSNL,2024-01-01,2025-12-31,active,True
PHN_05183,cd2683de11fd47b2,P_04000,BSNL,2024-01-01,2025-12-31,active,True
PHN_05184,e4b5101a8fcf2edb,P_04351,Jio,2024-01-01,2025-12-31,active,True
PHN_05185,bba4052b1c4bc3a1,P_01926,Airtel,2024-01-01,2025-12-31,active,True
PHN_05186,3c28411ec19a65c0,P_02394,Airtel,2024-01-01,2025-12-31,active,True
PHN_05187,716bb140b95fd89b,P_01795,Jio,2024-01-01,2025-12-31,active,True
PHN_05188,6e307a4ec0ab41ca,P_04589,Airtel,2024-01-01,2025-12-31,active,True
PHN_05189,9168f787e7cb08b0,P_02028,BSNL,2024-01-01,2025-12-31,active,True
PHN_05190,89a598168e3f631e,P_00987,Vi,2024-01-01,2025-12-31,active,True
PHN_05191,ea125488ef31d09c,P_00150,Airtel,2024-01-01,2025-12-31,active,True
PHN_05192,0cff203e6f8c3257,P_00449,Jio,2024-01-01,2025-12-31,active,True
PHN_05193,f8c710d41f338d66,P_01560,Vi,2024-01-01,2025-12-31,active,True
PHN_05194,dd6cd163cc4077bc,P_01686,Airtel,2024-01-01,2025-12-31,active,True
PHN_05195,d8ae2e3a0890d035,P_03613,Jio,2024-01-01,2025-12-31,active,True
PHN_05196,2d9a6cebec469c05,P_01238,Vi,2024-01-01,2025-12-31,active,True
PHN_05197,130a91d3260f1c86,P_00237,Jio,2024-01-01,2025-12-31,active,True
PHN_05198,dc90d79fd154efc5,P_04029,Vi,2024-01-01,2025-12-31,active,True
PHN_05199,c2d6854d870af35e,P_04630,BSNL,2024-01-01,2025-12-31,active,True
PHN_05200,e856152f605c0cb8,P_01871,Airtel,2024-01-01,2025-12-31,active,True
PHN_05201,b53fc543bc51ff63,P_04779,BSNL,2024-01-01,2025-12-31,active,True
PHN_05202,4b907b870a9ab16e,P_04399,Airtel,2024-01-01,2025-12-31,active,True
PHN_05203,87b7cc56e33ddaed,P_04372,BSNL,2024-01-01,2025-12-31,active,True
PHN_05204,6aad5cc5ff145ed2,P_01726,Jio,2024-01-01,2025-12-31,active,True
PHN_05205,8201570355dec195,P_00320,Airtel,2024-01-01,2025-12-31,active,True
PHN_05206,07669195b8378f48,P_00256,BSNL,2024-01-01,2025-12-31,active,True
PHN_05207,78307aeb478bae59,P_03769,BSNL,2024-01-01,2025-12-31,active,True
PHN_05208,8290a12cd41520b9,P_01610,Airtel,2024-01-01,2025-12-31,active,True
PHN_05209,024065d4b75d1acf,P_04043,BSNL,2024-01-01,2025-12-31,active,True
PHN_05210,86ecc5f771fb21fb,P_04742,Vi,2024-01-01,2025-12-31,active,True
PHN_05211,cc682f1615e00097,P_04064,BSNL,2024-01-01,2025-12-31,active,True
PHN_05212,15f2f589def55dd7,P_00321,BSNL,2024-01-01,2025-12-31,active,True
PHN_05213,c6b57ffdf092a1ae,P_04002,Vi,2024-01-01,2025-12-31,active,True
PHN_05214,138b7bb9f081692b,P_02281,Jio,2024-01-01,2025-12-31,active,True
PHN_05215,18e005f49f979981,P_00984,Vi,2024-01-01,2025-12-31,active,True
PHN_05216,eab254f78bd3fe0f,P_00671,Jio,2024-01-01,2025-12-31,active,True
PHN_05217,ad97bac14dbdd2e1,P_02811,Airtel,2024-01-01,2025-12-31,active,True
PHN_05218,6069fe60ab3b7f04,P_03608,Vi,2024-01-01,2025-12-31,active,True
PHN_05219,d925780220245ecc,P_02739,Airtel,2024-01-01,2025-12-31,active,True
PHN_05220,273214f4c23dfc8e,P_00121,Jio,2024-01-01,2025-12-31,active,True
PHN_05221,1a2087a798231970,P_04401,Airtel,2024-01-01,2025-12-31,active,True
PHN_05222,0297830ba20e3071,P_02765,Vi,2024-01-01,2025-12-31,active,True
PHN_05223,70f6a921b385c171,P_01438,Jio,2024-01-01,2025-12-31,active,True
PHN_05224,9902a9da394a3320,P_01075,BSNL,2024-01-01,2025-12-31,active,True
PHN_05225,6d8baa2d2007387e,P_01473,Vi,2024-01-01,2025-12-31,active,True
PHN_05226,42f38869ea9ba673,P_01297,Vi,2024-01-01,2025-12-31,active,True
PHN_05227,cd1fd8ddeba0b70c,P_01377,Airtel,2024-01-01,2025-12-31,active,True
PHN_05228,35ecbf217e201c61,P_01978,Jio,2024-01-01,2025-12-31,active,True
PHN_05229,309d525758e3f48e,P_02231,Vi,2024-01-01,2025-12-31,active,True
PHN_05230,5aba148080390d83,P_00556,BSNL,2024-01-01,2025-12-31,active,True
PHN_05231,5cd95922d468cf8d,P_01916,Airtel,2024-01-01,2025-12-31,active,True
PHN_05232,bddc5ef08b9e3f39,P_03424,BSNL,2024-01-01,2025-12-31,active,True
PHN_05233,311e537f697441ea,P_02994,BSNL,2024-01-01,2025-12-31,active,True
PHN_05234,035097171824f5a1,P_01081,BSNL,2024-01-01,2025-12-31,active,True
PHN_05235,f54a5a896d6fe2b2,P_03819,Vi,2024-01-01,2025-12-31,active,True
PHN_05236,6b5f821e18f35be2,P_03338,Vi,2024-01-01,2025-12-31,active,True
PHN_05237,148a68e03956c7f6,P_01546,BSNL,2024-01-01,2025-12-31,active,True
PHN_05238,8837e7184c3813a5,P_02715,BSNL,2024-01-01,2025-12-31,active,True
PHN_05239,a1ba0dbfa783270d,P_02395,BSNL,2024-01-01,2025-12-31,active,True
PHN_05240,6de38a81f9e2e8e1,P_04006,Vi,2024-01-01,2025-12-31,active,True
PHN_05241,d5f18f5b47d69217,P_04471,BSNL,2024-01-01,2025-12-31,active,True
PHN_05242,f94cf366b2fb0c48,P_00769,Vi,2024-01-01,2025-12-31,active,True
PHN_05243,d4a6ff1836649b60,P_03282,Airtel,2024-01-01,2025-12-31,active,True
PHN_05244,d480b65232483085,P_04628,BSNL,2024-01-01,2025-12-31,active,True
PHN_05245,101ae77038168fe9,P_03935,BSNL,2024-01-01,2025-12-31,active,True
PHN_05246,22ea3cffc1748a53,P_00160,Airtel,2024-01-01,2025-12-31,active,True
PHN_05247,baccae7d6e2d6ed2,P_04891,Jio,2024-01-01,2025-12-31,active,True
PHN_05248,2b2602a66d24f193,P_00700,Jio,2024-01-01,2025-12-31,active,True
PHN_05249,ce891bb9f9882a26,P_00262,BSNL,2024-01-01,2025-12-31,active,True
PHN_05250,697a586a030b76ea,P_04024,Jio,2024-01-01,2025-12-31,active,True
PHN_05251,6249b58b0a7af2ce,P_04343,BSNL,2024-01-01,2025-12-31,active,True
PHN_05252,5685d8438789b122,P_01666,Vi,2024-01-01,2025-12-31,active,True
PHN_05253,81bab1d8206c9395,P_00580,BSNL,2024-01-01,2025-12-31,active,True
PHN_05254,fd4871647b7be553,P_00391,Airtel,2024-01-01,2025-12-31,active,True
PHN_05255,c5740c8b4b47516e,P_01524,Jio,2024-01-01,2025-12-31,active,True
PHN_05256,32acb615708887e2,P_04317,Airtel,2024-01-01,2025-12-31,active,True
PHN_05257,73969e139c5d328f,P_01892,Airtel,2024-01-01,2025-12-31,active,True
PHN_05258,a128189aa3068332,P_01319,Vi,2024-01-01,2025-12-31,active,True
PHN_05259,dd4851fb6a97ffcf,P_02433,Vi,2024-01-01,2025-12-31,active,True
PHN_05260,eccc259235ae836d,P_02868,Vi,2024-01-01,2025-12-31,active,True
PHN_05261,aab63fa8f56719a9,P_03951,BSNL,2024-01-01,2025-12-31,active,True
PHN_05262,d2c13274ff260791,P_04346,Airtel,2024-01-01,2025-12-31,active,True
PHN_05263,aff9de2974ea4b65,P_02426,BSNL,2024-01-01,2025-12-31,active,True
PHN_05264,59242add04851d37,P_03766,BSNL,2024-01-01,2025-12-31,active,True
PHN_05265,bbe3eb352af9be10,P_02555,BSNL,2024-01-01,2025-12-31,active,True
PHN_05266,d3eb9839a4425789,P_03211,BSNL,2024-01-01,2025-12-31,active,True
PHN_05267,a4f8ec7811abbea0,P_03682,Vi,2024-01-01,2025-12-31,active,True
PHN_05268,91487a984ac6f812,P_01030,BSNL,2024-01-01,2025-12-31,active,True
PHN_05269,7bab9237398db934,P_00989,BSNL,2024-01-01,2025-12-31,active,True
PHN_05270,d216994d921ed5e0,P_03515,Airtel,2024-01-01,2025-12-31,active,True
PHN_05271,11153d775645e961,P_01566,BSNL,2024-01-01,2025-12-31,active,True
PHN_05272,92d61406c489f483,P_00700,Airtel,2024-01-01,2025-12-31,active,True
PHN_05273,099dd69caf48281d,P_02599,Airtel,2024-01-01,2025-12-31,active,True
PHN_05274,c9f9a17f1dba3985,P_00244,BSNL,2024-01-01,2025-12-31,active,True
PHN_05275,74b4eeda5944459e,P_04338,Jio,2024-01-01,2025-12-31,active,True
PHN_05276,b0b0b8fb0acb2ff4,P_04917,Airtel,2024-01-01,2025-12-31,active,True
PHN_05277,a3648871934552c8,P_04195,Airtel,2024-01-01,2025-12-31,active,True
PHN_05278,963e34c1a59ef0b9,P_00676,BSNL,2024-01-01,2025-12-31,active,True
PHN_05279,385d95bee362db73,P_01780,Jio,2024-01-01,2025-12-31,active,True
PHN_05280,003641cd77629fba,P_02993,BSNL,2024-01-01,2025-12-31,active,True
PHN_05281,f74796f6b3b8222c,P_00615,Airtel,2024-01-01,2025-12-31,active,True
PHN_05282,2bf621884e31d646,P_03185,Airtel,2024-01-01,2025-12-31,active,True
PHN_05283,bf33fbce568377e9,P_02660,Airtel,2024-01-01,2025-12-31,active,True
PHN_05284,a6e6a70e9b413c5e,P_01573,BSNL,2024-01-01,2025-12-31,active,True
PHN_05285,8dba2bc8942c2e0e,P_01070,Vi,2024-01-01,2025-12-31,active,True
PHN_05286,82f7815ba576671e,P_02429,BSNL,2024-01-01,2025-12-31,active,True
PHN_05287,80be57e3c28c18da,P_01502,Airtel,2024-01-01,2025-12-31,active,True
PHN_05288,4fbc27019e8dae02,P_04193,Jio,2024-01-01,2025-12-31,active,True
PHN_05289,f8b0006658576eb0,P_00814,Vi,2024-01-01,2025-12-31,active,True
PHN_05290,30de4e5d349e6de0,P_01087,Jio,2024-01-01,2025-12-31,active,True
PHN_05291,2369405152bdcc2a,P_02222,Airtel,2024-01-01,2025-12-31,active,True
PHN_05292,24fe196e77a9ffb1,P_00382,Jio,2024-01-01,2025-12-31,active,True
PHN_05293,32dbe42cb8cc13b3,P_04027,Jio,2024-01-01,2025-12-31,active,True
PHN_05294,0853fbb4e689f1f2,P_01258,BSNL,2024-01-01,2025-12-31,active,True
PHN_05295,78749315d9673376,P_03255,BSNL,2024-01-01,2025-12-31,active,True
PHN_05296,b75421fb2405be1f,P_03532,BSNL,2024-01-01,2025-12-31,active,True
PHN_05297,c98ee8daeb672a13,P_04300,Jio,2024-01-01,2025-12-31,active,True
PHN_05298,091e606a3098489f,P_01579,BSNL,2024-01-01,2025-12-31,active,True
PHN_05299,d365b981cb7cf90d,P_01389,Vi,2024-01-01,2025-12-31,active,True
PHN_05300,68ee0853cf25bce2,P_00412,Airtel,2024-01-01,2025-12-31,active,True
PHN_05301,3ab7a90570626851,P_03896,Jio,2024-01-01,2025-12-31,active,True
PHN_05302,6b8d47d9be7bfebd,P_01746,BSNL,2024-01-01,2025-12-31,active,True
PHN_05303,ca3da202e763a299,P_04480,Jio,2024-01-01,2025-12-31,active,True
PHN_05304,caf4579448dbdea3,P_02031,Jio,2024-01-01,2025-12-31,active,True
PHN_05305,fb9e2a22ea00263b,P_04879,BSNL,2024-01-01,2025-12-31,active,True
PHN_05306,9f3ec9e11085dff9,P_04616,Jio,2024-01-01,2025-12-31,active,True
PHN_05307,02b93ee9b8f81317,P_04560,Vi,2024-01-01,2025-12-31,active,True
PHN_05308,09377d40280a22df,P_00560,Airtel,2024-01-01,2025-12-31,active,True
PHN_05309,764d19b1f2ce4d50,P_00024,Vi,2024-01-01,2025-12-31,active,True
PHN_05310,b23deeec01ef9baa,P_03495,Airtel,2024-01-01,2025-12-31,active,True
PHN_05311,4987467786f4fa7e,P_04298,Jio,2024-01-01,2025-12-31,active,True
PHN_05312,b7d082b81eee17af,P_04670,Jio,2024-01-01,2025-12-31,active,True
PHN_05313,a012231cdd3d17ee,P_03058,Vi,2024-01-01,2025-12-31,active,True
PHN_05314,6d5921d774c67ab5,P_02843,Airtel,2024-01-01,2025-12-31,active,True
PHN_05315,7215b7c939a65323,P_02114,Jio,2024-01-01,2025-12-31,active,True
PHN_05316,6e2341cfbdb53175,P_00386,Vi,2024-01-01,2025-12-31,active,True
PHN_05317,f265195c8bd225f4,P_01431,BSNL,2024-01-01,2025-12-31,active,True
PHN_05318,5106e8b4fa509c22,P_04984,BSNL,2024-01-01,2025-12-31,active,True
PHN_05319,7e9201fe826e9e86,P_01349,Vi,2024-01-01,2025-12-31,active,True
PHN_05320,013e51174a73cfa2,P_03872,Vi,2024-01-01,2025-12-31,active,True
PHN_05321,a9f8d1413496e7dd,P_00388,Airtel,2024-01-01,2025-12-31,active,True
PHN_05322,5e3d43e555435a1d,P_02756,Airtel,2024-01-01,2025-12-31,active,True
PHN_05323,e6ea3d4feebcd3e9,P_00964,Airtel,2024-01-01,2025-12-31,active,True
PHN_05324,b97924db6b893e3e,P_01513,Airtel,2024-01-01,2025-12-31,active,True
PHN_05325,c243887ddbf122f4,P_03055,Vi,2024-01-01,2025-12-31,active,True
PHN_05326,7e11ed8dd539af7f,P_04671,Vi,2024-01-01,2025-12-31,active,True
PHN_05327,f35462ffafe98e61,P_00098,Jio,2024-01-01,2025-12-31,active,True
PHN_05328,ceefeb48ccdadf36,P_03711,Vi,2024-01-01,2025-12-31,active,True
PHN_05329,ebd7303e32ef1689,P_04068,Vi,2024-01-01,2025-12-31,active,True
PHN_05330,b6ce33a492ff41bc,P_02108,BSNL,2024-01-01,2025-12-31,active,True
PHN_05331,17bfbb6f9c88c2fa,P_03608,Airtel,2024-01-01,2025-12-31,active,True
PHN_05332,0a9f2bcb763ba9a3,P_03074,BSNL,2024-01-01,2025-12-31,active,True
PHN_05333,b1852af6443bc5cd,P_04358,Jio,2024-01-01,2025-12-31,active,True
PHN_05334,c15c02759496fe93,P_03636,Jio,2024-01-01,2025-12-31,active,True
PHN_05335,5d14264a1a0e3973,P_03336,Jio,2024-01-01,2025-12-31,active,True
PHN_05336,90dec6d0cb8a11ed,P_03283,Airtel,2024-01-01,2025-12-31,active,True
PHN_05337,444153356f78cc45,P_03313,Vi,2024-01-01,2025-12-31,active,True
PHN_05338,37f67d739d742b21,P_00107,Jio,2024-01-01,2025-12-31,active,True
PHN_05339,3b7f3fbc256cd4d3,P_03761,BSNL,2024-01-01,2025-12-31,active,True
PHN_05340,ca8a85f490844b66,P_01116,Jio,2024-01-01,2025-12-31,active,True
PHN_05341,80dfbea79f3016fe,P_04189,Vi,2024-01-01,2025-12-31,active,True
PHN_05342,35eb353898e063b4,P_04461,Airtel,2024-01-01,2025-12-31,active,True
PHN_05343,cdd6ccd2c19402ca,P_03277,Vi,2024-01-01,2025-12-31,active,True
PHN_05344,1fe1579154ea59cb,P_02916,Vi,2024-01-01,2025-12-31,active,True
PHN_05345,c47580d8f7c7ab3d,P_00208,Jio,2024-01-01,2025-12-31,active,True
PHN_05346,9f7a967f6591fe2c,P_02967,Vi,2024-01-01,2025-12-31,active,True
PHN_05347,263ea03cb02c0acf,P_00159,Vi,2024-01-01,2025-12-31,active,True
PHN_05348,7e28181b9a88700c,P_04378,Vi,2024-01-01,2025-12-31,active,True
PHN_05349,82117620f7b4c38b,P_00582,Vi,2024-01-01,2025-12-31,active,True
PHN_05350,0b2eaaa86f60f27f,P_04675,Airtel,2024-01-01,2025-12-31,active,True
PHN_05351,ccdaf5f00e0aee6d,P_04002,Vi,2024-01-01,2025-12-31,active,True
PHN_05352,2152450449a8b4d1,P_03290,Airtel,2024-01-01,2025-12-31,active,True
PHN_05353,218df4e753540005,P_01105,Airtel,2024-01-01,2025-12-31,active,True
PHN_05354,0665ef7e883922bf,P_02921,Jio,2024-01-01,2025-12-31,active,True
PHN_05355,2544a44be4eed257,P_03995,BSNL,2024-01-01,2025-12-31,active,True
PHN_05356,0a35c3bef9cb3e4f,P_01552,Airtel,2024-01-01,2025-12-31,active,True
PHN_05357,08cb412cc5149ade,P_04023,Vi,2024-01-01,2025-12-31,active,True
PHN_05358,4dc1b2c6395a29eb,P_04011,BSNL,2024-01-01,2025-12-31,active,True
PHN_05359,8d06da2fbdf536b9,P_00273,Jio,2024-01-01,2025-12-31,active,True
PHN_05360,905066d9d45bfc66,P_02202,Vi,2024-01-01,2025-12-31,active,True
PHN_05361,4b4e02b7292c5cc0,P_00860,Vi,2024-01-01,2025-12-31,active,True
PHN_05362,11b0542202123af4,P_04967,Jio,2024-01-01,2025-12-31,active,True
PHN_05363,1a45ae5ae889c090,P_03585,BSNL,2024-01-01,2025-12-31,active,True
PHN_05364,702329f1ed5423fd,P_00537,Vi,2024-01-01,2025-12-31,active,True
PHN_05365,838d55afc7b33f92,P_02676,Airtel,2024-01-01,2025-12-31,active,True
PHN_05366,8c927dd561250aac,P_00626,BSNL,2024-01-01,2025-12-31,active,True
PHN_05367,218f40fe9ea2d10b,P_04847,Jio,2024-01-01,2025-12-31,active,True
PHN_05368,79b70b1343c771c7,P_01471,Vi,2024-01-01,2025-12-31,active,True
PHN_05369,35e519dc89439e2a,P_00411,BSNL,2024-01-01,2025-12-31,active,True
PHN_05370,bb353df4427eabe1,P_02951,Vi,2024-01-01,2025-12-31,active,True
PHN_05371,c9b6ede372e9dd8b,P_01594,BSNL,2024-01-01,2025-12-31,active,True
PHN_05372,51edf289519033a9,P_04011,Jio,2024-01-01,2025-12-31,active,True
PHN_05373,06afe5b79b418428,P_03489,Jio,2024-01-01,2025-12-31,active,True
PHN_05374,ee6417a33c67782f,P_03315,Jio,2024-01-01,2025-12-31,active,True
PHN_05375,5910ca097ae60978,P_00860,BSNL,2024-01-01,2025-12-31,active,True
PHN_05376,1082d495342aa28f,P_02390,Vi,2024-01-01,2025-12-31,active,True
PHN_05377,2e243c3c214843ae,P_03890,Airtel,2024-01-01,2025-12-31,active,True
PHN_05378,d0fd1ca60ea4f2bd,P_00685,BSNL,2024-01-01,2025-12-31,active,True
PHN_05379,ee58ff01c66711df,P_04265,Vi,2024-01-01,2025-12-31,active,True
PHN_05380,546ca4dfc9e5e786,P_02606,Vi,2024-01-01,2025-12-31,active,True
PHN_05381,9fd4b00ae5abd21a,P_03908,Jio,2024-01-01,2025-12-31,active,True
PHN_05382,213662580780d392,P_03251,Vi,2024-01-01,2025-12-31,active,True
PHN_05383,864df38a78a6a676,P_02780,Airtel,2024-01-01,2025-12-31,active,True
PHN_05384,e048763aab07be5e,P_02557,Vi,2024-01-01,2025-12-31,active,True
PHN_05385,a2e5081314a4e8ba,P_03394,Airtel,2024-01-01,2025-12-31,active,True
PHN_05386,af72a6c4956685e5,P_01366,Vi,2024-01-01,2025-12-31,active,True
PHN_05387,9ddaf5bfe05498cd,P_02525,Jio,2024-01-01,2025-12-31,active,True
PHN_05388,75010d3634fd049a,P_02636,Vi,2024-01-01,2025-12-31,active,True
PHN_05389,6c56959cf4a3c689,P_01232,BSNL,2024-01-01,2025-12-31,active,True
PHN_05390,4ba1c8b52d596047,P_00420,Vi,2024-01-01,2025-12-31,active,True
PHN_05391,15af737121743106,P_03137,BSNL,2024-01-01,2025-12-31,active,True
PHN_05392,ff85d14373f22263,P_03285,Jio,2024-01-01,2025-12-31,active,True
PHN_05393,e103ba5b7a3afc17,P_04019,Vi,2024-01-01,2025-12-31,active,True
PHN_05394,4d485948c5e90295,P_01031,Airtel,2024-01-01,2025-12-31,active,True
PHN_05395,1a6d1f57e235dc20,P_00218,Vi,2024-01-01,2025-12-31,active,True
PHN_05396,76a567c764f2fb61,P_02136,Airtel,2024-01-01,2025-12-31,active,True
PHN_05397,a28468b9beed60c5,P_00836,Vi,2024-01-01,2025-12-31,active,True
PHN_05398,458ca8d7de031bc9,P_03352,BSNL,2024-01-01,2025-12-31,active,True
PHN_05399,288ae07c8ea7ae17,P_03292,Vi,2024-01-01,2025-12-31,active,True
PHN_05400,0fefb02f942f5472,P_04622,Airtel,2024-01-01,2025-12-31,active,True
PHN_05401,73d2e59cbcbfdc30,P_01956,Vi,2024-01-01,2025-12-31,active,True
PHN_05402,50648193ef02e675,P_02695,Airtel,2024-01-01,2025-12-31,active,True
PHN_05403,f144070fda15f7d1,P_04317,Airtel,2024-01-01,2025-12-31,active,True
PHN_05404,21ff5386f8c97368,P_01843,Jio,2024-01-01,2025-12-31,active,True
PHN_05405,8270c000bfb601b0,P_02206,Airtel,2024-01-01,2025-12-31,active,True
PHN_05406,2e5117150fb05557,P_01268,Vi,2024-01-01,2025-12-31,active,True
PHN_05407,e7d5afb1aecce009,P_04284,Airtel,2024-01-01,2025-12-31,active,True
PHN_05408,3cb64471c2d4d28d,P_04206,Airtel,2024-01-01,2025-12-31,active,True
PHN_05409,1448e5b75097a44a,P_00066,BSNL,2024-01-01,2025-12-31,active,True
PHN_05410,bbc53be367006ca7,P_03562,Airtel,2024-01-01,2025-12-31,active,True
PHN_05411,e9d23cdd0f0f0477,P_02168,BSNL,2024-01-01,2025-12-31,active,True
PHN_05412,4eff061319a9d8fd,P_00719,Jio,2024-01-01,2025-12-31,active,True
PHN_05413,235e250b7d254332,P_00176,Jio,2024-01-01,2025-12-31,active,True
PHN_05414,6d39ed903550849b,P_00001,Jio,2024-01-01,2025-12-31,active,True
PHN_05415,4107d3ca98f00316,P_01682,BSNL,2024-01-01,2025-12-31,active,True
PHN_05416,43eed98d262e81be,P_03271,Jio,2024-01-01,2025-12-31,active,True
PHN_05417,5f33e0fac1debc37,P_03822,Jio,2024-01-01,2025-12-31,active,True
PHN_05418,b772c703a639862c,P_04259,BSNL,2024-01-01,2025-12-31,active,True
PHN_05419,b1d093cce45ab700,P_02152,Jio,2024-01-01,2025-12-31,active,True
PHN_05420,52449ab430436006,P_03208,BSNL,2024-01-01,2025-12-31,active,True
PHN_05421,0486b6e2a056b98e,P_03984,Vi,2024-01-01,2025-12-31,active,True
PHN_05422,874560db5604ea74,P_00029,Vi,2024-01-01,2025-12-31,active,True
PHN_05423,04067e7b0cf69236,P_01326,Jio,2024-01-01,2025-12-31,active,True
PHN_05424,9887db63817a9be2,P_00697,Airtel,2024-01-01,2025-12-31,active,True
PHN_05425,55d6e940b78fa649,P_04702,Vi,2024-01-01,2025-12-31,active,True
PHN_05426,2d5ce6a5c6beff56,P_01650,Airtel,2024-01-01,2025-12-31,active,True
PHN_05427,7239f6b322e75345,P_03740,Airtel,2024-01-01,2025-12-31,active,True
PHN_05428,2368d0d9a213c23f,P_03942,BSNL,2024-01-01,2025-12-31,active,True
PHN_05429,018843a58892c449,P_03237,Jio,2024-01-01,2025-12-31,active,True
PHN_05430,4a0e4fb5eb100e1a,P_03080,Vi,2024-01-01,2025-12-31,active,True
PHN_05431,6d889070b28d4c9b,P_01117,Airtel,2024-01-01,2025-12-31,active,True
PHN_05432,6cc6e8c1ae64f185,P_01742,Jio,2024-01-01,2025-12-31,active,True
PHN_05433,27acfae2545bac7f,P_00897,Jio,2024-01-01,2025-12-31,active,True
PHN_05434,a61bb4cd773c34da,P_03887,Jio,2024-01-01,2025-12-31,active,True
PHN_05435,117a90adf1a53b58,P_03593,Vi,2024-01-01,2025-12-31,active,True
PHN_05436,8fd620a9ae8150f3,P_02528,Jio,2024-01-01,2025-12-31,active,True
PHN_05437,3b77cd0f504bae27,P_04014,Vi,2024-01-01,2025-12-31,active,True
PHN_05438,5ef42ebbd2ed505b,P_04581,Vi,2024-01-01,2025-12-31,active,True
PHN_05439,05ca075368c98a3e,P_04707,BSNL,2024-01-01,2025-12-31,active,True
PHN_05440,9fb857709e97bba6,P_02650,BSNL,2024-01-01,2025-12-31,active,True
PHN_05441,38e1a03557723e01,P_04082,Jio,2024-01-01,2025-12-31,active,True
PHN_05442,4f556abba49b5959,P_01082,Airtel,2024-01-01,2025-12-31,active,True
PHN_05443,eea1cf31f99e641d,P_00945,Airtel,2024-01-01,2025-12-31,active,True
PHN_05444,be2132af02508b4e,P_02283,BSNL,2024-01-01,2025-12-31,active,True
