CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,Latitude,Longitude,BriefFacts,SourceSystem,SourceRecordID,SourceVersion,synthetic_demo_record
802,CR/0802/2025,CASE_2025_0802,2027-05-18T17:36:12,POL_795,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-18T17:36:12,2027-05-18T17:36:12,2027-05-18T17:36:12,19.237965,72.857636,Incident reported at Kurla West Terminus Sector-26 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000802,v1.0,True
803,CR/0803/2025,CASE_2025_0803,2027-05-19T01:29:43,POL_480,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-19T01:29:43,2027-05-19T01:29:43,2027-05-19T01:29:43,19.263206,72.886056,Incident reported at Sewri Timber Market Sector-136 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000803,v1.0,True
804,CR/0804/2025,CASE_2025_0804,2027-05-20T16:45:05,POL_687,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-20T16:45:05,2027-05-20T16:45:05,2027-05-20T16:45:05,19.168832,72.848002,Incident reported at Bandra Kurla Complex Sector-44 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000804,v1.0,True
805,CR/0805/2025,CASE_2025_0805,2027-05-21T21:28:24,POL_475,PS_DHARAVI,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-21T21:28:24,2027-05-21T21:28:24,2027-05-21T21:28:24,19.12444,72.795281,Incident reported at Crawford Market Sector-3 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000805,v1.0,True
806,CR/0806/2025,CASE_2025_0806,2027-05-23T02:40:34,POL_765,PS_WORLI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-23T02:40:34,2027-05-23T02:40:34,2027-05-23T02:40:34,19.250892,72.773928,Incident reported at Worli Sea Face Sector-189 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000806,v1.0,True
807,CR/0807/2025,CASE_2025_0807,2027-05-23T02:51:19,POL_216,PS_ANDHERI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-23T02:51:19,2027-05-23T02:51:19,2027-05-23T02:51:19,18.927349,72.888464,Incident reported at Andheri East MIDC Sector-205 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000807,v1.0,True
808,CR/0808/2025,CASE_2025_0808,2027-05-23T05:45:58,POL_290,PS_COLABA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-23T05:45:58,2027-05-23T05:45:58,2027-05-23T05:45:58,18.924507,72.7644,Incident reported at Andheri East MIDC Sector-105 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000808,v1.0,True
809,CR/0809/2025,CASE_2025_0809,2027-05-23T18:51:29,POL_496,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-23T18:51:29,2027-05-23T18:51:29,2027-05-23T18:51:29,18.966074,72.839198,Incident reported at Colaba Causeway Sector-242 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000809,v1.0,True
810,CR/0810/2025,CASE_2025_0810,2027-05-24T16:43:37,POL_368,PS_MALAD,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-24T16:43:37,2027-05-24T16:43:37,2027-05-24T16:43:37,18.985121,72.923349,Incident reported at Borivali West Station Area Sector-174 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000810,v1.0,True
811,CR/0811/2025,CASE_2025_0811,2027-05-24T22:54:38,POL_556,PS_ANDHERI,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-24T22:54:38,2027-05-24T22:54:38,2027-05-24T22:54:38,18.971754,72.781751,Incident reported at Bandra Kurla Complex Sector-4 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000811,v1.0,True
812,CR/0812/2025,CASE_2025_0812,2027-05-28T09:02:07,POL_392,PS_KURLA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-28T09:02:07,2027-05-28T09:02:07,2027-05-28T09:02:07,19.255439,72.893913,Incident reported at Crawford Market Sector-63 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000812,v1.0,True
813,CR/0813/2025,CASE_2025_0813,2027-05-28T20:25:26,POL_304,PS_CHEMBUR,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-28T20:25:26,2027-05-28T20:25:26,2027-05-28T20:25:26,18.957892,72.776016,Incident reported at Byculla Market Sector-115 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000813,v1.0,True
814,CR/0814/2025,CASE_2025_0814,2027-05-29T08:01:46,POL_973,PS_BANDRA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-29T08:01:46,2027-05-29T08:01:46,2027-05-29T08:01:46,19.063651,72.893015,Incident reported at Byculla Market Sector-215 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000814,v1.0,True
815,CR/0815/2025,CASE_2025_0815,2027-05-30T02:05:52,POL_276,PS_BANDRA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-30T02:05:52,2027-05-30T02:05:52,2027-05-30T02:05:52,18.946261,72.7994,Incident reported at Borivali West Station Area Sector-234 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000815,v1.0,True
816,CR/0816/2025,CASE_2025_0816,2027-05-30T06:31:36,POL_189,PS_CHEMBUR,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-30T06:31:36,2027-05-30T06:31:36,2027-05-30T06:31:36,19.007113,72.826829,Incident reported at Worli Sea Face Sector-249 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000816,v1.0,True
817,CR/0817/2025,CASE_2025_0817,2027-05-31T11:03:44,POL_783,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-05-31T11:03:44,2027-05-31T11:03:44,2027-05-31T11:03:44,18.987036,72.865578,Incident reported at Worli Sea Face Sector-229 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000817,v1.0,True
818,CR/0818/2025,CASE_2025_0818,2027-06-01T02:57:26,POL_166,PS_JUHU,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-01T02:57:26,2027-06-01T02:57:26,2027-06-01T02:57:26,19.162584,72.944389,Incident reported at Colaba Causeway Sector-2 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000818,v1.0,True
819,CR/0819/2025,CASE_2025_0819,2027-06-03T02:10:16,POL_397,PS_MALAD,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-03T02:10:16,2027-06-03T02:10:16,2027-06-03T02:10:16,19.121669,72.791659,Incident reported at Kurla West Terminus Sector-106 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000819,v1.0,True
820,CR/0820/2025,CASE_2025_0820,2027-06-03T04:33:46,POL_828,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-03T04:33:46,2027-06-03T04:33:46,2027-06-03T04:33:46,18.987036,72.865578,Incident reported at Worli Sea Face Sector-229 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000820,v1.0,True
821,CR/0821/2025,CASE_2025_0821,2027-06-03T08:36:22,POL_753,PS_CHEMBUR,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-03T08:36:22,2027-06-03T08:36:22,2027-06-03T08:36:22,18.9258,72.955522,Incident reported at Chembur Colony Sector-192 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000821,v1.0,True
822,CR/0822/2025,CASE_2025_0822,2027-06-03T10:09:19,POL_620,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-03T10:09:19,2027-06-03T10:09:19,2027-06-03T10:09:19,19.076728,72.987784,Incident reported at Malad Link Road Sector-73 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000822,v1.0,True
823,CR/0823/2025,CASE_2025_0823,2027-06-08T03:44:34,POL_305,PS_KURLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-08T03:44:34,2027-06-08T03:44:34,2027-06-08T03:44:34,18.928921,72.826461,Incident reported at Crawford Market Sector-243 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000823,v1.0,True
824,CR/0824/2025,CASE_2025_0824,2027-06-09T01:03:14,POL_909,PS_DHARAVI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-09T01:03:14,2027-06-09T01:03:14,2027-06-09T01:03:14,19.215394,72.940833,Incident reported at Sewri Timber Market Sector-196 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000824,v1.0,True
825,CR/0825/2025,CASE_2025_0825,2027-06-09T17:32:36,POL_469,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-09T17:32:36,2027-06-09T17:32:36,2027-06-09T17:32:36,19.180291,72.842196,Incident reported at Malad Link Road Sector-33 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000825,v1.0,True
826,CR/0826/2025,CASE_2025_0826,2027-06-16T08:52:26,POL_477,PS_MALAD,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-16T08:52:26,2027-06-16T08:52:26,2027-06-16T08:52:26,19.01349,72.836518,Incident reported at Byculla Market Sector-75 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000826,v1.0,True
827,CR/0827/2025,CASE_2025_0827,2027-06-16T10:37:34,POL_232,PS_GHATKOPAR,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-16T10:37:34,2027-06-16T10:37:34,2027-06-16T10:37:34,19.091545,72.839182,Incident reported at Navi Mumbai Vashi Sector 17 Sector-18 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000827,v1.0,True
828,CR/0828/2025,CASE_2025_0828,2027-06-17T05:34:16,POL_167,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-17T05:34:16,2027-06-17T05:34:16,2027-06-17T05:34:16,19.137774,72.948852,Incident reported at Dharavi Commercial Complex Sector-201 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000828,v1.0,True
829,CR/0829/2025,CASE_2025_0829,2027-06-18T01:20:09,POL_834,PS_ANDHERI,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-18T01:20:09,2027-06-18T01:20:09,2027-06-18T01:20:09,19.134275,72.770062,Incident reported at Colaba Causeway Sector-162 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000829,v1.0,True
830,CR/0830/2025,CASE_2025_0830,2027-06-18T07:32:32,POL_638,PS_CHEMBUR,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-18T07:32:32,2027-06-18T07:32:32,2027-06-18T07:32:32,19.27616,72.972984,Incident reported at Andheri East MIDC Sector-5 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000830,v1.0,True
831,CR/0831/2025,CASE_2025_0831,2027-06-20T14:51:32,POL_943,PS_WORLI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-20T14:51:32,2027-06-20T14:51:32,2027-06-20T14:51:32,18.987036,72.865578,Incident reported at Worli Sea Face Sector-229 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000831,v1.0,True
832,CR/0832/2025,CASE_2025_0832,2027-06-22T16:54:59,POL_228,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-22T16:54:59,2027-06-22T16:54:59,2027-06-22T16:54:59,19.248676,72.91426,Incident reported at Chembur Colony Sector-72 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000832,v1.0,True
833,CR/0833/2025,CASE_2025_0833,2027-06-22T19:09:55,POL_175,PS_JUHU,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-22T19:09:55,2027-06-22T19:09:55,2027-06-22T19:09:55,18.978787,72.964825,Incident reported at Ghatkopar Central Mall Sector-11 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000833,v1.0,True
834,CR/0834/2025,CASE_2025_0834,2027-06-24T07:56:00,POL_796,PS_GHATKOPAR,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-24T07:56:00,2027-06-24T07:56:00,2027-06-24T07:56:00,19.169041,72.915148,Incident reported at Dadar TT Circle Sector-48 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000834,v1.0,True
835,CR/0835/2025,CASE_2025_0835,2027-06-24T20:58:31,POL_231,PS_MALAD,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-24T20:58:31,2027-06-24T20:58:31,2027-06-24T20:58:31,19.072515,72.983484,Incident reported at Andheri East MIDC Sector-85 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000835,v1.0,True
836,CR/0836/2025,CASE_2025_0836,2027-06-25T00:49:39,POL_701,PS_MALAD,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-25T00:49:39,2027-06-25T00:49:39,2027-06-25T00:49:39,18.996264,72.787969,Incident reported at Lower Parel Business Park Sector-150 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000836,v1.0,True
837,CR/0837/2025,CASE_2025_0837,2027-06-25T19:23:42,POL_543,PS_DHARAVI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-25T19:23:42,2027-06-25T19:23:42,2027-06-25T19:23:42,19.051725,72.886114,Incident reported at Thane Station West Sector-237 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000837,v1.0,True
838,CR/0838/2025,CASE_2025_0838,2027-06-26T12:53:41,POL_951,PS_MALAD,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-26T12:53:41,2027-06-26T12:53:41,2027-06-26T12:53:41,18.880214,72.908503,Incident reported at Chembur Colony Sector-12 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000838,v1.0,True
839,CR/0839/2025,CASE_2025_0839,2027-06-26T22:00:54,POL_256,PS_BANDRA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-26T22:00:54,2027-06-26T22:00:54,2027-06-26T22:00:54,19.134275,72.770062,Incident reported at Colaba Causeway Sector-162 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000839,v1.0,True
840,CR/0840/2025,CASE_2025_0840,2027-06-29T10:25:12,POL_265,PS_ANDHERI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-29T10:25:12,2027-06-29T10:25:12,2027-06-29T10:25:12,19.187287,72.797873,Incident reported at Borivali West Station Area Sector-154 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000840,v1.0,True
841,CR/0841/2025,CASE_2025_0841,2027-06-29T12:43:40,POL_330,PS_JUHU,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-29T12:43:40,2027-06-29T12:43:40,2027-06-29T12:43:40,18.913298,72.919311,Incident reported at Crawford Market Sector-43 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000841,v1.0,True
842,CR/0842/2025,CASE_2025_0842,2027-06-30T13:10:28,POL_390,PS_JUHU,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-30T13:10:28,2027-06-30T13:10:28,2027-06-30T13:10:28,19.275815,72.800393,Incident reported at Dharavi Commercial Complex Sector-41 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000842,v1.0,True
843,CR/0843/2025,CASE_2025_0843,2027-06-30T21:01:58,POL_301,PS_BANDRA,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-06-30T21:01:58,2027-06-30T21:01:58,2027-06-30T21:01:58,19.121803,72.792736,Incident reported at Sewri Timber Market Sector-76 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000843,v1.0,True
844,CR/0844/2025,CASE_2025_0844,2027-07-01T10:37:33,POL_381,PS_BYCULLA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-01T10:37:33,2027-07-01T10:37:33,2027-07-01T10:37:33,19.210625,72.933227,Incident reported at Dharavi Commercial Complex Sector-61 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000844,v1.0,True
845,CR/0845/2025,CASE_2025_0845,2027-07-03T18:43:11,POL_410,PS_DHARAVI,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-03T18:43:11,2027-07-03T18:43:11,2027-07-03T18:43:11,19.096948,72.946381,Incident reported at Bandra Kurla Complex Sector-64 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000845,v1.0,True
846,CR/0846/2025,CASE_2025_0846,2027-07-03T19:30:06,POL_195,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-03T19:30:06,2027-07-03T19:30:06,2027-07-03T19:30:06,18.92923,72.947982,Incident reported at Dadar TT Circle Sector-68 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000846,v1.0,True
847,CR/0847/2025,CASE_2025_0847,2027-07-03T21:39:52,POL_272,PS_MALAD,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-03T21:39:52,2027-07-03T21:39:52,2027-07-03T21:39:52,19.12444,72.795281,Incident reported at Crawford Market Sector-3 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000847,v1.0,True
848,CR/0848/2025,CASE_2025_0848,2027-07-05T22:50:40,POL_257,PS_BORIVALI,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-05T22:50:40,2027-07-05T22:50:40,2027-07-05T22:50:40,19.035655,72.752384,Incident reported at Worli Sea Face Sector-169 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000848,v1.0,True
849,CR/0849/2025,CASE_2025_0849,2027-07-08T02:28:28,POL_739,PS_DHARAVI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-08T02:28:28,2027-07-08T02:28:28,2027-07-08T02:28:28,19.187014,72.834626,Incident reported at Bandra Kurla Complex Sector-84 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000849,v1.0,True
850,CR/0850/2025,CASE_2025_0850,2027-07-09T07:08:49,POL_445,PS_CHEMBUR,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-09T07:08:49,2027-07-09T07:08:49,2027-07-09T07:08:49,19.215394,72.940833,Incident reported at Sewri Timber Market Sector-196 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000850,v1.0,True
851,CR/0851/2025,CASE_2025_0851,2027-07-09T18:58:47,POL_945,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-09T18:58:47,2027-07-09T18:58:47,2027-07-09T18:58:47,18.920401,72.943799,Incident reported at Kurla West Terminus Sector-126 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000851,v1.0,True
852,CR/0852/2025,CASE_2025_0852,2027-07-10T03:03:13,POL_146,PS_COLABA,CAT_CRIMINAL,SERIOUS,NARCOTICS_COURIER_NETWORK,procure_contraband_consignment,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-10T03:03:13,2027-07-10T03:03:13,2027-07-10T03:03:13,19.273366,72.902271,Incident reported at Lower Parel Business Park Sector-210 under MO Narcotics Courier Network.,CCTNS_MUMBAI,CCTNS_000852,v1.0,True
853,CR/0853/2025,CASE_2025_0853,2027-07-10T05:15:20,POL_371,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,VEHICLE_THEFT_RING,observe_target_vehicle,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-10T05:15:20,2027-07-10T05:15:20,2027-07-10T05:15:20,19.265346,72.821257,Incident reported at Kurla West Terminus Sector-166 under MO Vehicle Theft Ring.,CCTNS_MUMBAI,CCTNS_000853,v1.0,True
854,CR/0854/2025,CASE_2025_0854,2027-07-11T14:59:15,POL_885,PS_BYCULLA,CAT_CRIMINAL,SERIOUS,ATM_CARD_SKIMMING,inspect_unattended_kiosk,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-11T14:59:15,2027-07-11T14:59:15,2027-07-11T14:59:15,19.070731,72.892542,Incident reported at Sion Circle Sector-99 under MO ATM/Card Skimming Racket.,CCTNS_MUMBAI,CCTNS_000854,v1.0,True
855,CR/0855/2025,CASE_2025_0855,2027-07-12T04:10:58,POL_732,PS_BORIVALI,CAT_CRIMINAL,HEINOUS,CHAIN_SNATCHING,survey_pedestrian_victim,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-12T04:10:58,2027-07-12T04:10:58,2027-07-12T04:10:58,19.263206,72.886056,Incident reported at Sewri Timber Market Sector-136 under MO Two-Wheeler Chain Snatching.,CCTNS_MUMBAI,CCTNS_000855,v1.0,True
856,CR/0856/2025,CASE_2025_0856,2027-07-14T03:55:50,POL_609,PS_BYCULLA,CAT_CRIMINAL,SERIOUS,CYBER_FRAUD_CALL_CENTER,spoof_official_bank_helpline,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-14T03:55:50,2027-07-14T03:55:50,2027-07-14T03:55:50,19.180672,72.980097,Incident reported at Crawford Market Sector-123 under MO Cyber Fraud Call Center.,CCTNS_MUMBAI,CCTNS_000856,v1.0,True
857,CR/0857/2025,CASE_2025_0857,2027-07-15T09:56:01,POL_396,PS_BYCULLA,CAT_CRIMINAL,HEINOUS,EXTORTION_RACKET,identify_prominent_local_trader,UNDER_INVESTIGATION,COURT_MUMBAI_MAGISTRATE,2027-07-15T09:56:01,2027-07-15T09:56:01,2027-07-15T09:56:01,19.013713,72.776767,Incident reported at Byculla Market Sector-15 under MO Commercial Extortion Racket.,CCTNS_MUMBAI,CCTNS_000857,v1.0,True
