device_id,device_hash,type,synthetic_demo_record
DEV_01617,3356c862958a2c4f,Burner Phone,True
DEV_01618,0bd3ffaeb9beddcc,Tablet,True
DEV_01619,2061ef0d5166cae0,Smartphone,True
DEV_01620,d451533d4cb8b8d7,Laptop,True
DEV_01621,0cabdb56355078ba,Laptop,True
DEV_01622,875e34c5175822df,Tablet,True
DEV_01623,838ae576867a8635,Tablet,True
DEV_01624,f294f4839e550760,Router,True
DEV_01625,a46f425e5d21532c,Laptop,True
DEV_01626,1cad772f057514be,Laptop,True
DEV_01627,9e558e1b8f5990f5,Smartphone,True
DEV_01628,d3ec102a140ab17e,Smartphone,True
DEV_01629,136f7328c9a88760,Burner Phone,True
DEV_01630,1268f9c59b6fa340,Tablet,True
DEV_01631,8cea18a4f58ac8c1,Laptop,True
DEV_01632,1c3335b3b4d616a6,Router,True
DEV_01633,8c54af43f22e8959,Burner Phone,True
DEV_01634,c78dfbe753f17e4a,Router,True
DEV_01635,61f29318c6b78314,Tablet,True
DEV_01636,545e8e966ff5db46,Smartphone,True
DEV_01637,288deaf6bda4d298,Router,True
DEV_01638,4a8ed6c8f9e26d3d,Router,True
DEV_01639,360607c1883b70cc,Tablet,True
DEV_01640,acf2110d40339d1b,Tablet,True
DEV_01641,461952749f246f84,Router,True
DEV_01642,05589080ba132943,Laptop,True
DEV_01643,d0e98f846825bc43,Laptop,True
DEV_01644,6a0d4f42b429202f,Smartphone,True
DEV_01645,37441ed848ee3fde,Router,True
DEV_01646,504f7ae26427c6fd,Burner Phone,True
DEV_01647,f16bdb6bb1f7f9f2,Laptop,True
DEV_01648,89a15ea3aea27da1,Laptop,True
DEV_01649,44fa741f5158346d,Laptop,True
DEV_01650,430cdf01fd5b7e13,Burner Phone,True
DEV_01651,57d6d76d462c5757,Tablet,True
DEV_01652,22771724dbb3c19a,Smartphone,True
DEV_01653,87b0a1d7093f6609,Burner Phone,True
DEV_01654,8574c7acc507e795,Burner Phone,True
DEV_01655,e4585046c0f2e572,Laptop,True
DEV_01656,8e366afc87af0e11,Laptop,True
DEV_01657,8ba5cd7c2b9859ac,Router,True
DEV_01658,9e3e85291a7f6a0e,Burner Phone,True
DEV_01659,447b15219ee4a2c1,Router,True
DEV_01660,b5f0189d3cc18aa2,Tablet,True
DEV_01661,3d792f383f5d3d73,Smartphone,True
DEV_01662,9e3184b34463db8c,Tablet,True
DEV_01663,f4cec7ae0ba10190,Burner Phone,True
DEV_01664,6723e48da9e97f16,Burner Phone,True
DEV_01665,9fe76ae2a7cf2136,Laptop,True
DEV_01666,6535a81ad65965d8,Laptop,True
DEV_01667,1fc446318f5b81cf,Laptop,True
DEV_01668,a82bc715ffd60d88,Tablet,True
DEV_01669,668ef0dbe611e045,Smartphone,True
DEV_01670,a44279d2a99f3dec,Router,True
DEV_01671,d64590e10c93abea,Burner Phone,True
DEV_01672,243fbbd2caa2a685,Tablet,True
DEV_01673,38d390cf04081739,Router,True
DEV_01674,ce882d8fb8cb8b0e,Tablet,True
DEV_01675,eab2483cb40b1246,Laptop,True
DEV_01676,e9fc50977de7dfbf,Smartphone,True
DEV_01677,a43f2269f26d45c2,Laptop,True
DEV_01678,6dd866bf9795476f,Laptop,True
DEV_01679,81cc2f2d61b54707,Burner Phone,True
DEV_01680,bed440a7b04526a8,Burner Phone,True
DEV_01681,30831176420e0d01,Smartphone,True
DEV_01682,bb850203c7676402,Router,True
DEV_01683,2fb7f96890a53583,Tablet,True
DEV_01684,7c7a10629d45010c,Laptop,True
DEV_01685,d6873f60b6d7b44e,Laptop,True
DEV_01686,16cc83275d8e5759,Laptop,True
DEV_01687,fca9e46d61a2787d,Laptop,True
DEV_01688,864280df7d3c9f77,Tablet,True
DEV_01689,b40a4262fa871f74,Router,True
DEV_01690,a43197140d83def1,Smartphone,True
DEV_01691,68cfde3faf33d98c,Smartphone,True
DEV_01692,1e1e96eb9f6df9b7,Burner Phone,True
DEV_01693,cca8b6f5905c1729,Router,True
DEV_01694,a17c81c3394de1ef,Tablet,True
DEV_01695,56ff945fdd7cdce6,Burner Phone,True
DEV_01696,e7646a0e303d134b,Laptop,True
DEV_01697,11831700d8653e10,Tablet,True
DEV_01698,2de9b24185c92550,Tablet,True
DEV_01699,6fc97cbf711cd822,Burner Phone,True
DEV_01700,c0c7904b4bbaa927,Burner Phone,True
DEV_01701,b48d322ba8aaed6f,Tablet,True
DEV_01702,78ff5578a5e252d4,Laptop,True
DEV_01703,ae9d7380e755ee03,Router,True
DEV_01704,ca8a8eaf52a24d93,Tablet,True
DEV_01705,fad5b027d1431a1e,Tablet,True
DEV_01706,3945802b0d081cc4,Smartphone,True
DEV_01707,7a1bae06d542e987,Tablet,True
DEV_01708,bf287b12d63e1cf2,Smartphone,True
DEV_01709,d545268c6ed9fdb9,Laptop,True
DEV_01710,70a22d99589c894d,Router,True
DEV_01711,454efd7b73970a8c,Laptop,True
DEV_01712,b88bef683e596e29,Smartphone,True
DEV_01713,c4d9ccd9e87ca83b,Router,True
DEV_01714,8e968ab7ec651884,Router,True
DEV_01715,7ff89a21590522b2,Burner Phone,True
DEV_01716,68a6377001079589,Smartphone,True
DEV_01717,92da6581ad8c547c,Router,True
DEV_01718,3b81c0867d881b18,Laptop,True
DEV_01719,b1292b0357e5181a,Tablet,True
DEV_01720,1d7254550a58dcd9,Tablet,True
DEV_01721,9393c658c9b77e23,Burner Phone,True
DEV_01722,7d2956a4ada3b603,Smartphone,True
DEV_01723,7898652012671e46,Laptop,True
DEV_01724,54f9785a5d792f91,Router,True
DEV_01725,c65299cbfc2a4be9,Tablet,True
DEV_01726,5cbf7f3e93d4d616,Tablet,True
DEV_01727,224e56ca7df4f4d1,Burner Phone,True
DEV_01728,e561288abe5b35cb,Burner Phone,True
DEV_01729,d3a7aed93c651c1c,Tablet,True
DEV_01730,acddc33e3f9590c7,Tablet,True
DEV_01731,99396993c456d1f3,Tablet,True
DEV_01732,b474683d81d8ad84,Smartphone,True
DEV_01733,60d48ff7c4487fd7,Burner Phone,True
DEV_01734,4eb8a367587887f7,Router,True
DEV_01735,476a949b4df8b3d0,Router,True
DEV_01736,cac9ef81f08f99e5,Tablet,True
DEV_01737,b3df4eb062d2eb39,Router,True
DEV_01738,079f517acce386bc,Laptop,True
DEV_01739,5ac75d10f3b5d0cd,Burner Phone,True
DEV_01740,4f3c5f6ee97c6f3c,Smartphone,True
DEV_01741,8bf316e2f0ea80a8,Smartphone,True
DEV_01742,f9b52f1b631adc27,Tablet,True
DEV_01743,b14a42566ee43458,Burner Phone,True
DEV_01744,b30a1e4e0120cb45,Burner Phone,True
DEV_01745,eb19819e64cb73dc,Smartphone,True
DEV_01746,f3be436efe6e4f8b,Smartphone,True
DEV_01747,7d28eb168988ac7a,Laptop,True
DEV_01748,142ab97a6f0e3756,Smartphone,True
DEV_01749,bb39f6fe2d7e3eb7,Router,True
DEV_01750,2ec93ea836e7465c,Tablet,True
DEV_01751,82b5162942055432,Router,True
DEV_01752,ced04f967e9f7580,Tablet,True
DEV_01753,2b283250dc3243f1,Router,True
DEV_01754,827d5ec3ab2659e6,Smartphone,True
DEV_01755,8088db430b168b9b,Burner Phone,True
DEV_01756,36408be99064d773,Router,True
DEV_01757,cb3b6e9df21ee039,Smartphone,True
DEV_01758,f0bd6076fef8dea6,Smartphone,True
DEV_01759,f1d9a857ea0d84e9,Laptop,True
DEV_01760,2a8315b8281355c0,Smartphone,True
DEV_01761,350c8a08f4bdb85e,Laptop,True
DEV_01762,c726c8a60cdea5da,Laptop,True
DEV_01763,b8299876a01a9cae,Smartphone,True
DEV_01764,ed2d12fcce4398d4,Burner Phone,True
DEV_01765,41453f15a812f3ab,Tablet,True
DEV_01766,7c7d3ce241b39713,Burner Phone,True
DEV_01767,b0cced2c71b1838d,Smartphone,True
DEV_01768,1ffb0df82afd34d3,Burner Phone,True
DEV_01769,dc85df5789f4505f,Burner Phone,True
DEV_01770,3c5dbda5b5296293,Burner Phone,True
DEV_01771,f2fa1dce92549a41,Burner Phone,True
DEV_01772,22feb73774945650,Tablet,True
DEV_01773,7d5d9c0ad81c1fe3,Burner Phone,True
DEV_01774,ac6fb5c7b433196c,Laptop,True
DEV_01775,3de5fe301ca0e745,Smartphone,True
DEV_01776,24759d4fecfd53d7,Burner Phone,True
DEV_01777,a455fdcc1fe8938e,Smartphone,True
DEV_01778,8ff4e741fd8acbeb,Router,True
DEV_01779,e85be953e2a34fdb,Tablet,True
DEV_01780,f3b9da1c6c10a198,Router,True
DEV_01781,986d58d525c13a0a,Smartphone,True
DEV_01782,90827097f4b5c68c,Router,True
DEV_01783,e56d546fe10d6bd4,Laptop,True
DEV_01784,106ec52df172a416,Smartphone,True
DEV_01785,8fe0810a1a5169d3,Router,True
DEV_01786,2998fb50671e6958,Tablet,True
DEV_01787,5697865cb252f475,Smartphone,True
DEV_01788,34984f0c4e1ff86e,Laptop,True
DEV_01789,48461a7aa32be7ed,Smartphone,True
DEV_01790,ddbdda23247a279a,Smartphone,True
DEV_01791,f0438e14535637fe,Smartphone,True
DEV_01792,7825b84bdf74fb18,Tablet,True
DEV_01793,be33d76d2394bf54,Smartphone,True
DEV_01794,bf983ff5f5189d4c,Laptop,True
DEV_01795,57da0ed2cee34eeb,Burner Phone,True
DEV_01796,1641dcd305ea81b1,Router,True
DEV_01797,461e3563cb841a03,Tablet,True
DEV_01798,8083474712ea5375,Tablet,True
DEV_01799,86af6a1ba8950a6e,Laptop,True
DEV_01800,41f9d8223e705bb6,Laptop,True
DEV_01801,241dd2debde247ac,Burner Phone,True
DEV_01802,cd29517f5e1c1022,Burner Phone,True
DEV_01803,a436166b849b2768,Router,True
DEV_01804,c8c56da0cdc0777e,Tablet,True
DEV_01805,c9625cfdca025594,Burner Phone,True
DEV_01806,bac90ce3ac495ddd,Router,True
DEV_01807,381d6fc9c0e4f482,Burner Phone,True
DEV_01808,dee7eb3b196de9d1,Router,True
DEV_01809,7484ca404ba5873d,Laptop,True
DEV_01810,736f603df00e4f04,Smartphone,True
DEV_01811,84587c37d7ec95f6,Smartphone,True
DEV_01812,60bec83ac07b923d,Router,True
DEV_01813,b1d7fd78be569240,Tablet,True
DEV_01814,88f62eeaeb58b8c0,Smartphone,True
DEV_01815,043d99d92358912b,Smartphone,True
DEV_01816,0f5ffb1721383f08,Tablet,True
DEV_01817,bd5f5ef4170ee38b,Smartphone,True
DEV_01818,b4c60d1755e2d780,Burner Phone,True
DEV_01819,2cb77a7253ba184c,Router,True
DEV_01820,279cc65ec25ca84b,Laptop,True
DEV_01821,87bfec1d5d932166,Tablet,True
DEV_01822,23162d465bb868eb,Laptop,True
DEV_01823,ffc73de3ec59e097,Tablet,True
DEV_01824,2376eef5113dbaf8,Smartphone,True
DEV_01825,d23c4bee202fb2ac,Tablet,True
DEV_01826,ef158463689240b7,Router,True
DEV_01827,1d0a76fcdb3a729e,Laptop,True
DEV_01828,832c0ca733fb9c0a,Burner Phone,True
DEV_01829,3fbe0c638c913e55,Tablet,True
DEV_01830,e4e0cba847c0958d,Router,True
DEV_01831,d45a7cbe08b2b0e5,Router,True
DEV_01832,db7fbba781c9cae8,Laptop,True
DEV_01833,93071c75514da53d,Router,True
DEV_01834,f121cef82b45fd8a,Smartphone,True
DEV_01835,3feed628b767c301,Smartphone,True
DEV_01836,f46f7931900435d9,Burner Phone,True
DEV_01837,589325e8bf9fb3ea,Tablet,True
DEV_01838,19171850cc6b1b65,Burner Phone,True
DEV_01839,b8685ef6ad493afe,Smartphone,True
DEV_01840,d9c99ee450037abb,Laptop,True
DEV_01841,04ad895bd298dca2,Router,True
DEV_01842,b1bcf2d1608fb041,Tablet,True
DEV_01843,fcaa857c581d02da,Router,True
DEV_01844,133cb0909eadc35c,Smartphone,True
DEV_01845,7281503a53eca91e,Tablet,True
DEV_01846,e05cbb0795dc6833,Smartphone,True
DEV_01847,fe3b43a83907ebc2,Tablet,True
DEV_01848,7dba5387a7eb47b3,Tablet,True
DEV_01849,6c9a295bc92c5d2f,Router,True
DEV_01850,e9a7ebabe758c2a5,Smartphone,True
DEV_01851,a13f8d76208f5d02,Router,True
DEV_01852,af598aebdbea9384,Router,True
DEV_01853,2ec1261ca93a82aa,Router,True
DEV_01854,e05dd8c8fa57bdf1,Router,True
DEV_01855,7a45b35ae1520db6,Burner Phone,True
DEV_01856,1574c288ac6a1940,Burner Phone,True
DEV_01857,3fe80fc010027bf1,Tablet,True
DEV_01858,dfa0aec4db4ae1a7,Laptop,True
DEV_01859,152833450f2b18cb,Tablet,True
DEV_01860,beb175f094cfd25f,Router,True
DEV_01861,cf826862a88fc812,Smartphone,True
DEV_01862,dc11eb8513a81534,Tablet,True
DEV_01863,f12d97179a4877e7,Smartphone,True
DEV_01864,a20594c46a7117fb,Router,True
DEV_01865,2e1e17574efc0ef5,Burner Phone,True
DEV_01866,0f6aa33a93a7cbc1,Laptop,True
DEV_01867,58261e2a4daebbf4,Burner Phone,True
DEV_01868,819e5448f18c88be,Smartphone,True
DEV_01869,cb8bc9677534793b,Tablet,True
DEV_01870,e28ba312bed92199,Smartphone,True
DEV_01871,ecb172c979aa6702,Tablet,True
DEV_01872,dcf7d19504bd17b3,Tablet,True
DEV_01873,61e4a0473665dd98,Laptop,True
DEV_01874,6241d3edf3f7f11f,Smartphone,True
DEV_01875,b9930bb6902fd8d0,Router,True
DEV_01876,4554ebe38a13c374,Router,True
DEV_01877,f1d35df9b87425d1,Laptop,True
DEV_01878,360e53bee0d24426,Tablet,True
DEV_01879,4e8b164150cf5448,Laptop,True
DEV_01880,d7064866908b87c9,Laptop,True
DEV_01881,fb3b370b108b67b4,Tablet,True
DEV_01882,8d530b4995837c45,Laptop,True
DEV_01883,72af5f0074c1236d,Laptop,True
DEV_01884,1a363c459218c500,Laptop,True
DEV_01885,7d876da57f7d7e90,Router,True
DEV_01886,2b2c4ce21d276015,Laptop,True
DEV_01887,2031de10e3d0fe00,Smartphone,True
DEV_01888,3e8a68124d38cfd1,Laptop,True
DEV_01889,d83e52b1ebc4418c,Router,True
DEV_01890,d78fce75a051e42c,Router,True
DEV_01891,c109337a13aa43aa,Burner Phone,True
DEV_01892,9e8852bde5c3da3c,Tablet,True
DEV_01893,79350c9fdda6e50e,Router,True
DEV_01894,66dcce616a40a925,Router,True
DEV_01895,8a62983b947925cc,Smartphone,True
DEV_01896,bade6144a9f64daa,Burner Phone,True
DEV_01897,b15c767c3fb312b2,Laptop,True
DEV_01898,e03c4195563d5862,Laptop,True
DEV_01899,e7218ae2f03a4539,Burner Phone,True
DEV_01900,8f6de7e1715e66d5,Laptop,True
DEV_01901,e83baed78a5496b6,Smartphone,True
DEV_01902,251c375be705ea17,Router,True
DEV_01903,0c1b7804d64de239,Laptop,True
DEV_01904,02bd5f8807d3fadb,Tablet,True
DEV_01905,0c9e86989b6189b0,Tablet,True
DEV_01906,8fa06c42b217d65a,Tablet,True
DEV_01907,eecf86c703ebdabf,Tablet,True
DEV_01908,2b9e820b59b63796,Router,True
DEV_01909,facc36f93dd6ce5b,Smartphone,True
DEV_01910,352b3e683319205f,Tablet,True
DEV_01911,68aff4290bbe47eb,Laptop,True
DEV_01912,4e39cfbe9fc46016,Laptop,True
DEV_01913,e41fe7fff65d9b65,Tablet,True
DEV_01914,9c958eeab2d5e9b7,Burner Phone,True
DEV_01915,efa4baa6aacbeb9d,Burner Phone,True
DEV_01916,cee5315a098438df,Tablet,True
DEV_01917,948a9bbb40c8b7dc,Laptop,True
DEV_01918,8eee3a47000ad9a2,Laptop,True
DEV_01919,a5250acd63952bdf,Smartphone,True
DEV_01920,8168a835aba723d0,Laptop,True
DEV_01921,efd3a0884974a63f,Laptop,True
DEV_01922,f82e6012d6bb30f2,Burner Phone,True
DEV_01923,4d9958a3133cfc0e,Smartphone,True
DEV_01924,7ec5b7bda0c2c077,Burner Phone,True
DEV_01925,4c13d3bbca04431b,Tablet,True
DEV_01926,21361851895e9836,Laptop,True
DEV_01927,8458fc26973411c6,Laptop,True
DEV_01928,f33f2ef383b1a8ea,Laptop,True
DEV_01929,f25bf16f9da1f571,Laptop,True
DEV_01930,a11d9e4a1bbce03c,Burner Phone,True
DEV_01931,dd0d34678f59a4fc,Smartphone,True
DEV_01932,ee18b8978e39e37f,Burner Phone,True
DEV_01933,d89e11fdefe5b54f,Tablet,True
DEV_01934,f4baa079e6295f20,Burner Phone,True
DEV_01935,58e1dc6762c027cc,Laptop,True
DEV_01936,c7b4dd18bd2054c5,Router,True
DEV_01937,bdd2543f28d489bd,Smartphone,True
DEV_01938,93b58ab2a5bd61f5,Router,True
DEV_01939,2bf7e2a439b1cc19,Laptop,True
DEV_01940,2065a0efe88793a5,Burner Phone,True
DEV_01941,e4c29be6b61b2402,Laptop,True
DEV_01942,94babe327f8aa1f1,Burner Phone,True
DEV_01943,77f7a40c1409b80f,Smartphone,True
DEV_01944,faec6d7450cbf7eb,Laptop,True
DEV_01945,62f7d651407e535a,Smartphone,True
DEV_01946,03fc1bee70df43af,Burner Phone,True
DEV_01947,83200070551423de,Smartphone,True
DEV_01948,821ae6532295b170,Smartphone,True
DEV_01949,9b804d41ad1e8136,Router,True
DEV_01950,86a0eef41ee1f651,Laptop,True
DEV_01951,caaebea6209b3cdb,Smartphone,True
DEV_01952,f9dd093b2613d563,Smartphone,True
DEV_01953,9f366565c1b32ed3,Tablet,True
DEV_01954,b38c1a6caf620977,Burner Phone,True
DEV_01955,faf72b541e95d471,Tablet,True
DEV_01956,021fba445aaa383f,Smartphone,True
DEV_01957,d312825ccf1502dc,Smartphone,True
DEV_01958,36e474af617e66e5,Smartphone,True
DEV_01959,a9e831fc70a2b282,Burner Phone,True
DEV_01960,33d64435d8b1e924,Router,True
DEV_01961,621add110bcc658b,Router,True
DEV_01962,797a6cf385db9def,Smartphone,True
DEV_01963,6aa6ea054889cd67,Router,True
DEV_01964,a44612071b2b3d4a,Router,True
DEV_01965,cfcb1f27e990cd51,Laptop,True
DEV_01966,ea57f82d6cbe6215,Router,True
DEV_01967,8344fb4ca3a0c531,Tablet,True
DEV_01968,8b8be1a14264271f,Smartphone,True
DEV_01969,1f3e32796da73485,Router,True
DEV_01970,008c6495e0518341,Laptop,True
DEV_01971,eef2d694e3514b74,Laptop,True
DEV_01972,e1a55372f41447ce,Tablet,True
DEV_01973,af3f9caa98245c95,Tablet,True
DEV_01974,de167ae9dacc9abd,Tablet,True
DEV_01975,af0bb06372ee1376,Smartphone,True
DEV_01976,57a6c8bdee406124,Router,True
DEV_01977,02a3e094fa26b64e,Laptop,True
DEV_01978,a1ceb8d13961f323,Router,True
DEV_01979,1e0ecc895a424e30,Laptop,True
DEV_01980,4088b52fd456a42a,Laptop,True
DEV_01981,fc1cd0c48ec227ec,Tablet,True
DEV_01982,c6a3bdaa01c58798,Router,True
DEV_01983,6b7dae9e347b8cb5,Laptop,True
DEV_01984,6e8985dfa5121abb,Burner Phone,True
DEV_01985,5da00652839ce588,Laptop,True
DEV_01986,7d034c5b7a7b3c69,Burner Phone,True
DEV_01987,2e4f8e6fdda571c9,Router,True
DEV_01988,05db0551bb1d6f8d,Laptop,True
DEV_01989,9c54e9a6551c9055,Laptop,True
DEV_01990,2e9694510e608e8b,Smartphone,True
DEV_01991,a8109aa9c83fedb7,Tablet,True
DEV_01992,81dc470169229f7b,Laptop,True
DEV_01993,42f6539661cc6093,Tablet,True
DEV_01994,34547a0a27f28483,Smartphone,True
DEV_01995,72b04f464b41e6d6,Tablet,True
DEV_01996,a4ec781c7270bc4c,Burner Phone,True
DEV_01997,ef6cb7edd2ccc158,Burner Phone,True
DEV_01998,a897584a4e1c4fea,Laptop,True
DEV_01999,5c7835ef77f21b5e,Router,True
DEV_02000,eabf5d5bbcf0cbd4,Laptop,True
DEV_02001,f0ec0dcfd070640a,Router,True
DEV_02002,fb5a3cf2ef1287b3,Burner Phone,True
DEV_02003,aee2b79b8fec03ec,Laptop,True
DEV_02004,7aa3f30c0abe3597,Tablet,True
DEV_02005,9aef18f6ef04077f,Tablet,True
DEV_02006,3e6307dd5e17b53c,Smartphone,True
DEV_02007,ff256610b348b972,Laptop,True
DEV_02008,2d6afb8d4afa277c,Laptop,True
DEV_02009,9852d00546124167,Router,True
DEV_02010,994cf44dcb55e85a,Router,True
DEV_02011,28ee92a689050adb,Laptop,True
DEV_02012,3be10b435e707f02,Burner Phone,True
DEV_02013,4f126888336c6086,Tablet,True
DEV_02014,7e45750e3da56bcf,Smartphone,True
DEV_02015,44b2767bb7280e3d,Burner Phone,True
DEV_02016,eb4de580ef15e1fb,Smartphone,True
DEV_02017,9f78d294c7ba6fe5,Smartphone,True
DEV_02018,8cbefbdb0abbe6ac,Burner Phone,True
DEV_02019,5f7098143549d3e8,Burner Phone,True
DEV_02020,7025970307cbf5d9,Burner Phone,True
DEV_02021,fcebbce237cfb8c7,Laptop,True
DEV_02022,dca22e51578255b0,Laptop,True
DEV_02023,ea540d3a44c187e3,Laptop,True
DEV_02024,5fd88dca49ae5122,Router,True
DEV_02025,07f54f05c09bfc14,Router,True
DEV_02026,6fef0064b4960e92,Burner Phone,True
DEV_02027,a7b13740994c5e2b,Burner Phone,True
DEV_02028,7fb53c11b6200c43,Laptop,True
DEV_02029,ad46172eed3c14a7,Router,True
DEV_02030,f2725f9e99d6dd85,Burner Phone,True
DEV_02031,1755e9266e8a1b3c,Router,True
DEV_02032,141bc6c1e337371d,Smartphone,True
DEV_02033,9895fa0aa32286e6,Burner Phone,True
DEV_02034,1eb2791f94468c04,Laptop,True
DEV_02035,9ffe9e4289399d7b,Router,True
DEV_02036,8e65a13e3a1d1933,Burner Phone,True
DEV_02037,ab4b3d8def514d32,Laptop,True
DEV_02038,6541c16968b86cfc,Laptop,True
DEV_02039,443e4e2dfbec8613,Router,True
DEV_02040,6acd5ad4552d9037,Smartphone,True
DEV_02041,5c938a17dc2c053a,Burner Phone,True
DEV_02042,a2ab66b49193e4fd,Burner Phone,True
DEV_02043,d6209f401ef75872,Laptop,True
DEV_02044,3ef28d25aa907902,Tablet,True
DEV_02045,f2a3921a5ede9420,Tablet,True
DEV_02046,22e9ff6163d26451,Tablet,True
DEV_02047,eaf2da3c1d9c652e,Laptop,True
DEV_02048,d4aea216a95864cf,Tablet,True
DEV_02049,23fa0f9484671688,Tablet,True
DEV_02050,a47df22e01e1a6e2,Router,True
DEV_02051,5941fdc5a2a687b8,Router,True
DEV_02052,3e5fa8dee47b4f00,Smartphone,True
DEV_02053,307ad92fa4dca5fa,Router,True
DEV_02054,cc08f9830c5d7018,Tablet,True
DEV_02055,4da8488ffacb8ac1,Smartphone,True
DEV_02056,0ada291db0b232a8,Router,True
DEV_02057,9860b74ac198a24a,Laptop,True
DEV_02058,9beacd0c6682e9ab,Router,True
DEV_02059,b7f2d47efd2dc547,Laptop,True
DEV_02060,821026d795039eb8,Smartphone,True
DEV_02061,fc2faf01651bcdc3,Burner Phone,True
DEV_02062,b0a80828f6a2d860,Router,True
DEV_02063,3150d9f115632be4,Router,True
DEV_02064,10fe331b317b0906,Tablet,True
DEV_02065,892a01f7c9140aef,Router,True
DEV_02066,2694a5d27ad9c587,Burner Phone,True
DEV_02067,3bc8e50849a25096,Tablet,True
DEV_02068,af42487f5784d981,Router,True
DEV_02069,96c939eb7b3d0d15,Laptop,True
DEV_02070,883bab4cb4e5d7a0,Tablet,True
DEV_02071,2cf3ba559fcc42be,Tablet,True
DEV_02072,a0151b7bd58ed433,Router,True
DEV_02073,9c1be7179057a806,Router,True
DEV_02074,2e121f85c2402de3,Router,True
DEV_02075,4179e0c0c7910ff7,Tablet,True
DEV_02076,c76778b124327650,Smartphone,True
DEV_02077,9c671b0da79f21a4,Router,True
DEV_02078,e205cc2a326ab97d,Smartphone,True
DEV_02079,9ee358c1c2b79c3a,Laptop,True
DEV_02080,1ec8e672f493d39c,Router,True
DEV_02081,a0ecbfaae942e169,Smartphone,True
DEV_02082,770043779852848d,Laptop,True
DEV_02083,10edaf47d6702b30,Smartphone,True
DEV_02084,cfc9e823f10fdca5,Router,True
DEV_02085,a0cd6e515731ce30,Tablet,True
DEV_02086,c3476de2333a4f70,Smartphone,True
DEV_02087,354794ded8522516,Laptop,True
DEV_02088,ee4957691b0b77d7,Burner Phone,True
DEV_02089,22b3ed3079fb3ad4,Laptop,True
DEV_02090,fd40919e43d5db5d,Burner Phone,True
DEV_02091,2e8d7a016f24ebf9,Router,True
DEV_02092,c9cbe7c7416cec54,Tablet,True
DEV_02093,b70150885d1a8ddb,Tablet,True
DEV_02094,7d6556de83090ce0,Laptop,True
DEV_02095,37ba74542f22b00c,Smartphone,True
DEV_02096,e542e6193801d05a,Burner Phone,True
DEV_02097,91c82fa2d8657b06,Router,True
DEV_02098,030878767263b20a,Tablet,True
DEV_02099,deaba317d85cbf8b,Laptop,True
DEV_02100,93c7c99c7405986e,Tablet,True
DEV_02101,30661eb1cbd55760,Smartphone,True
DEV_02102,d0028921cec565af,Router,True
DEV_02103,01d05d7cf7169d74,Router,True
DEV_02104,9d4636d223c994f0,Laptop,True
DEV_02105,5aa29819964fa6e8,Router,True
DEV_02106,713d5d78aca4caa8,Burner Phone,True
DEV_02107,d1832952d2b975ee,Laptop,True
DEV_02108,14de710d1876e46f,Tablet,True
DEV_02109,6c9b837d6070dbc1,Smartphone,True
DEV_02110,8e08b8965a55b368,Burner Phone,True
DEV_02111,c68ba6d11b09f5d5,Smartphone,True
DEV_02112,ab5f9c310e024362,Burner Phone,True
DEV_02113,739d9b7c3114ad9e,Burner Phone,True
DEV_02114,11d131a9f8ec4124,Laptop,True
DEV_02115,e750d711a6747163,Router,True
DEV_02116,6808584db794b9af,Smartphone,True
DEV_02117,b80d60311cb9b818,Tablet,True
DEV_02118,8eabf44a353e59a4,Router,True
DEV_02119,11319e11b9ccf663,Tablet,True
DEV_02120,a5d7896a5eee85ed,Tablet,True
DEV_02121,0fe07271ec3afe63,Laptop,True
DEV_02122,e75a9eb55cc867d6,Burner Phone,True
DEV_02123,a5ac171942c81494,Router,True
DEV_02124,5298364f3e2356ae,Burner Phone,True
DEV_02125,a2cc3af5d14eab14,Router,True
DEV_02126,281d4fbe629e0be4,Smartphone,True
DEV_02127,c50bfefb12c548fd,Tablet,True
DEV_02128,305ca3909027a6b2,Smartphone,True
DEV_02129,dbf8b904ecab32be,Router,True
DEV_02130,eb41dd75d2b4ea4a,Tablet,True
DEV_02131,57e2a352ef86c451,Tablet,True
DEV_02132,72a06d30e45d5e73,Tablet,True
DEV_02133,269a7528ddf7b9bb,Burner Phone,True
DEV_02134,bbe7b06f79781ee4,Tablet,True
DEV_02135,aa7643b1fab086ae,Router,True
DEV_02136,7fe70fb4389220c7,Laptop,True
DEV_02137,6a1ab76898cec2aa,Laptop,True
DEV_02138,4e09135cfe4d6539,Burner Phone,True
DEV_02139,04391521e3d2c88f,Router,True
DEV_02140,f4c0cce965e9d591,Tablet,True
DEV_02141,0c92f865c23f5423,Burner Phone,True
DEV_02142,4cc32393c72b6e52,Tablet,True
DEV_02143,3ae67057057e1466,Burner Phone,True
DEV_02144,814d254c1046fbc4,Burner Phone,True
DEV_02145,1002383f86b994d4,Tablet,True
DEV_02146,8bee2b2a6cf5eadb,Smartphone,True
DEV_02147,c1527e8254a84bab,Burner Phone,True
DEV_02148,30096cbc606f28b1,Burner Phone,True
DEV_02149,7154bc627068fbf0,Router,True
DEV_02150,0ab7511bfcb47c82,Smartphone,True
DEV_02151,4619249f3ccb932a,Router,True
DEV_02152,511a38c505bae433,Tablet,True
DEV_02153,53fc596d80bc3504,Smartphone,True
DEV_02154,a57445eef0bac5e9,Smartphone,True
DEV_02155,973f3930e2d0d5b1,Router,True
DEV_02156,006056aa35dec3b7,Smartphone,True
