relationship_id,source_entity_id,source_entity_type,target_entity_id,target_entity_type,relationship_type,valid_from,valid_to,first_seen,last_seen,frequency,confidence,relationship_status,source_evidence_id,created_by,model_name,model_version,synthetic_demo_record
REL_001423,P_01084,Person,ORG_0296,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0296_P_01084,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001424,P_00227,Person,ORG_0296,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0296_P_00227,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001425,P_04682,Person,ORG_0297,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0297_P_04682,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001426,P_01268,Person,ORG_0298,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0298_P_01268,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001427,P_04504,Person,ORG_0298,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0298_P_04504,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001428,P_02891,Person,ORG_0298,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0298_P_02891,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001429,P_01224,Person,ORG_0299,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0299_P_01224,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001430,P_04630,Person,ORG_0299,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0299_P_04630,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001431,P_03687,Person,ORG_0299,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0299_P_03687,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001432,P_01620,Person,ORG_0300,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0300_P_01620,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001433,P_03905,Person,ORG_0300,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0300_P_03905,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001434,P_04797,Person,ORG_0300,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0300_P_04797,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001435,P_00845,Person,ORG_0301,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0301_P_00845,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001436,P_02816,Person,ORG_0301,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0301_P_02816,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001437,P_04484,Person,ORG_0301,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0301_P_04484,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001438,P_00634,Person,ORG_0302,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0302_P_00634,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001439,P_03635,Person,ORG_0303,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0303_P_03635,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001440,P_00683,Person,ORG_0303,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0303_P_00683,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001441,P_02362,Person,ORG_0303,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0303_P_02362,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001442,P_03823,Person,ORG_0304,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0304_P_03823,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001443,P_00907,Person,ORG_0305,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0305_P_00907,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001444,P_02538,Person,ORG_0305,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0305_P_02538,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001445,P_01504,Person,ORG_0305,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0305_P_01504,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001446,P_01952,Person,ORG_0306,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0306_P_01952,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001447,P_04775,Person,ORG_0306,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0306_P_04775,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001448,P_02834,Person,ORG_0307,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0307_P_02834,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001449,P_01948,Person,ORG_0308,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0308_P_01948,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001450,P_00575,Person,ORG_0308,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0308_P_00575,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001451,P_01457,Person,ORG_0308,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0308_P_01457,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001452,P_03683,Person,ORG_0309,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0309_P_03683,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001453,P_01931,Person,ORG_0309,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0309_P_01931,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001454,P_03933,Person,ORG_0310,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0310_P_03933,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001455,P_01408,Person,ORG_0310,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0310_P_01408,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001456,P_02505,Person,ORG_0311,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0311_P_02505,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001457,P_01619,Person,ORG_0311,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0311_P_01619,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001458,P_02807,Person,ORG_0311,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0311_P_02807,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001459,P_04347,Person,ORG_0312,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0312_P_04347,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001460,P_04155,Person,ORG_0312,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0312_P_04155,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001461,P_02965,Person,ORG_0313,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0313_P_02965,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001462,P_03904,Person,ORG_0313,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0313_P_03904,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001463,P_02519,Person,ORG_0314,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0314_P_02519,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001464,P_01826,Person,ORG_0314,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0314_P_01826,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001465,P_01284,Person,ORG_0315,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0315_P_01284,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001466,P_02262,Person,ORG_0316,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0316_P_02262,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001467,P_02480,Person,ORG_0317,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0317_P_02480,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001468,P_01027,Person,ORG_0317,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0317_P_01027,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001469,P_02449,Person,ORG_0317,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0317_P_02449,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001470,P_00415,Person,ORG_0318,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0318_P_00415,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001471,P_00251,Person,ORG_0318,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0318_P_00251,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001472,P_04927,Person,ORG_0319,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0319_P_04927,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001473,P_03957,Person,ORG_0320,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0320_P_03957,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001474,P_01869,Person,ORG_0320,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0320_P_01869,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001475,P_01375,Person,ORG_0321,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0321_P_01375,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001476,P_03322,Person,ORG_0321,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0321_P_03322,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001477,P_01134,Person,ORG_0322,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0322_P_01134,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001478,P_01032,Person,ORG_0322,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0322_P_01032,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001479,P_02999,Person,ORG_0322,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0322_P_02999,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001480,P_01809,Person,ORG_0323,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0323_P_01809,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001481,P_04878,Person,ORG_0324,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0324_P_04878,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001482,P_00481,Person,ORG_0325,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0325_P_00481,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001483,P_00822,Person,ORG_0325,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0325_P_00822,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001484,P_00891,Person,ORG_0326,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0326_P_00891,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001485,P_03245,Person,ORG_0327,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0327_P_03245,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001486,P_02690,Person,ORG_0328,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0328_P_02690,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001487,P_03450,Person,ORG_0328,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0328_P_03450,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001488,P_00539,Person,ORG_0329,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0329_P_00539,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001489,P_01825,Person,ORG_0330,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0330_P_01825,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001490,P_01782,Person,ORG_0330,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0330_P_01782,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001491,P_02704,Person,ORG_0330,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0330_P_02704,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001492,P_03674,Person,ORG_0331,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0331_P_03674,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001493,P_02509,Person,ORG_0331,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0331_P_02509,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001494,P_01986,Person,ORG_0332,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0332_P_01986,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001495,P_02647,Person,ORG_0332,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0332_P_02647,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001496,P_03419,Person,ORG_0332,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0332_P_03419,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001497,P_00676,Person,ORG_0333,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0333_P_00676,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001498,P_02892,Person,ORG_0333,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0333_P_02892,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001499,P_01362,Person,ORG_0334,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0334_P_01362,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001500,P_03810,Person,ORG_0335,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0335_P_03810,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001501,P_01936,Person,ORG_0335,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0335_P_01936,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001502,P_01662,Person,ORG_0336,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0336_P_01662,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001503,P_04708,Person,ORG_0337,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0337_P_04708,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001504,P_00456,Person,ORG_0338,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0338_P_00456,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001505,P_03542,Person,ORG_0338,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0338_P_03542,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001506,P_02011,Person,ORG_0338,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0338_P_02011,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001507,P_02554,Person,ORG_0339,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0339_P_02554,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001508,P_02015,Person,ORG_0339,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0339_P_02015,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001509,P_01194,Person,ORG_0339,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0339_P_01194,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001510,P_02662,Person,ORG_0340,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0340_P_02662,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001511,P_02376,Person,ORG_0341,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0341_P_02376,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001512,P_03282,Person,ORG_0342,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0342_P_03282,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001513,P_00502,Person,ORG_0343,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0343_P_00502,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001514,P_02241,Person,ORG_0344,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0344_P_02241,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001515,P_04677,Person,ORG_0344,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0344_P_04677,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001516,P_01894,Person,ORG_0345,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0345_P_01894,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001517,P_04707,Person,ORG_0345,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0345_P_04707,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001518,P_02618,Person,ORG_0346,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0346_P_02618,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001519,P_01737,Person,ORG_0346,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0346_P_01737,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001520,P_02841,Person,ORG_0347,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0347_P_02841,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001521,P_01430,Person,ORG_0347,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0347_P_01430,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001522,P_04302,Person,ORG_0347,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0347_P_04302,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001523,P_02740,Person,ORG_0348,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0348_P_02740,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001524,P_00808,Person,ORG_0349,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0349_P_00808,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001525,P_01814,Person,ORG_0349,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0349_P_01814,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001526,P_02066,Person,ORG_0349,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0349_P_02066,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001527,P_02789,Person,ORG_0350,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0350_P_02789,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
REL_001528,P_02085,Person,ORG_0350,Organization,MEMBER_OF,2024-01-01,2026-12-31,2024-01-01,2026-12-31,1,0.99,observed,EVI_ORG_REG_ORG_0350_P_02085,INGESTION_PIPELINE,RULE_BASED_EXTRACTOR,v1.0,True
